Date,Campaign type,Impressions,Clicks,Spend,Conversions,Revenue,Source,Reach,Channel,Sessions,Website Conversions,CTR,CPC,CVR,ROAS,day_of_week,is_weekend,month,quarter,Spend_lag_1,Spend_lag_7,Spend_lag_30,Clicks_lag_1,Clicks_lag_7,Clicks_lag_30,Spend_rolling_7d,Spend_rolling_30d,Clicks_rolling_7d,Clicks_rolling_30d,Impressions_rolling_7d,Impressions_rolling_30d,Conversions_rolling_7d,Conversions_rolling_30d,Revenue_rolling_7d,Revenue_rolling_30d,CTR_vs_mean,CVR_vs_mean,ROAS_vs_mean,Source_encoded,Campaign_type_encoded,is_high_spend_day
2024-03-03,Cross-network,361325.0,2250.0,2580.6,29.3,6410.6,Google Ads,0.0,0.0,0.0,0.0,0.006227080882861689,1.1469333333333334,0.013022222222222223,2.4841509726420217,6,1,3,1,66.0,0.0,576.6,0.0,0.0,354.0,1032.2714285714285,1210.49,776.8571428571429,755.3333333333334,108060.42857142857,113915.56666666667,18.87142857142857,22.01,4098.714285714286,4887.469999999999,0.35048987896530054,0.0,1.0272307805430865,0,1,0
2024-03-03,Search Network,10589.0,468.0,775.1,8.5,1313.1,Google Ads,0.0,0.0,0.0,0.0,0.04419680800831051,1.6561965811965813,0.018162393162393164,1.6941039865823764,6,1,3,1,2580.6,1600.4,71.6,2250.0,709.0,0.0,914.3714285714286,1233.94,742.4285714285714,770.9333333333333,107400.28571428571,113619.6,12.542857142857144,22.266666666666666,2321.342857142857,4927.333333333333,2.4876076256081348,0.0,0.7005354262375362,0,5,0
2024-03-04,Cross-network,447804.0,2472.0,3784.2,63.7,18638.6,Google Ads,0.0,0.0,0.0,0.0,0.005520272261971756,1.5308252427184466,0.025768608414239485,4.925373923154167,0,0,3,1,65.0,2174.9,0.0,0.0,2020.0,0.0,1144.7714285714285,1276.7466666666667,807.0,776.5,123692.42857142857,115680.23333333334,17.25714285714286,23.126666666666665,4044.3571428571427,5242.11,0.31070731107395516,0.0,2.036710230283301,0,1,1
2024-03-04,Search Network,14246.0,713.0,1853.7,30.9,8461.7,Google Ads,0.0,0.0,0.0,0.0,0.050049136599747295,2.5998597475455822,0.04333800841514726,4.564762367157577,0,0,3,1,0.0,742.5,70.5,0.0,459.0,1.0,1303.5142857142857,1314.2466666666667,843.2857142857143,789.1666666666666,124161.85714285714,115194.03333333334,18.914285714285715,23.736666666666668,4974.857142857143,5443.7699999999995,2.8170046542099563,0.0,1.8875923649768858,0,5,0
2024-03-04,YouTube,16578.0,8.0,63.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00048256725781155747,7.975,0.0,0.0,0,0,3,1,1853.7,66.0,3870.8,713.0,0.0,2460.0,1303.2,1187.3466666666668,844.4285714285714,707.4333333333333,124016.28571428571,100843.03333333334,18.914285714285715,21.96,4974.857142857143,5152.993333333333,0.027161192052039453,0.0,0.0,0,7,0
2024-03-05,Cross-network,447590.0,2484.0,4049.0,47.6,13069.0,Google Ads,0.0,0.0,0.0,0.0,0.005549721843651556,1.6300322061191626,0.019162640901771336,3.2277105458137814,1,0,3,1,63.8,2580.6,0.1,8.0,2250.0,0.0,1512.9714285714285,1322.3100000000002,877.8571428571429,790.2333333333333,136339.85714285713,115762.13333333333,21.52857142857143,23.546666666666667,5926.057142857143,5588.626666666666,0.31236487430666343,0.0,1.3347029467444678,0,1,1
2024-03-05,Search Network,15119.0,745.0,1849.3,55.5,14919.9,Google Ads,0.0,0.0,0.0,0.0,0.049275745750380316,2.482281879194631,0.07449664429530202,8.067863515924945,1,0,3,1,0.0,65.0,68.2,0.0,0.0,2.0,1657.1428571428569,1320.7366666666667,917.4285714285714,791.0333333333333,134479.14285714287,114943.33333333333,28.24285714285714,23.36,7869.885714285715,5536.656666666667,2.7734745202215674,0.0,3.336173134422836,0,5,0
2024-03-05,YouTube,15979.0,4.0,64.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00025032855623005195,16.0,0.0,0.0,1,0,3,1,1849.3,3784.2,3799.8,745.0,2472.0,2317.0,1125.6857142857143,1196.2099999999998,564.8571428571429,713.9333333333333,72789.85714285714,101126.06666666667,19.142857142857142,21.316666666666666,5207.228571428573,5140.976666666667,0.014089687772661308,0.0,0.0,0,7,0
2024-03-06,Cross-network,416552.0,2418.0,4155.0,66.6,9818.5,Google Ads,0.0,0.0,0.0,0.0,0.005804797480266569,1.718362282878412,0.027543424317617863,2.3630565583634175,2,0,3,1,64.0,0.0,0.0,4.0,0.0,0.0,1719.2571428571428,1334.71,910.2857142857143,794.5333333333333,132296.14285714287,115010.8,28.657142857142862,23.53666666666667,6609.8714285714295,5468.26,0.32672175045552565,0.0,0.9771565656226779,0,1,1
2024-03-06,Search Network,16005.0,768.0,2035.0,46.2,12793.5,Google Ads,0.0,0.0,0.0,0.0,0.047985004686035615,2.6497395833333335,0.06015625,6.286732186732187,2,0,3,1,0.1,63.8,67.8,0.0,8.0,4.0,1736.0571428571427,1337.25,917.0,795.4333333333333,130181.14285714286,114301.4,30.842857142857145,23.76,7228.7,5648.426666666667,2.700825443081298,0.0,2.599650698513672,0,5,0
2024-03-06,YouTube,16069.0,2.0,63.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00012446325222478064,31.9,0.0,0.0,2,0,3,1,2035.0,4049.0,3383.1,768.0,2484.0,2216.0,1166.742857142857,1226.6066666666666,562.4285714285714,721.6333333333333,68535.28571428571,101095.13333333333,24.042857142857144,22.130000000000003,5361.7,5354.880000000001,0.007005386798162769,0.0,0.0,0,7,0
2024-03-07,Cross-network,380203.0,2197.0,3444.8,56.5,11075.8,Google Ads,0.0,0.0,0.0,0.0,0.005778492016107185,1.5679563040509787,0.025716886663632227,3.2152229447282856,3,0,3,1,63.8,0.0,0.1,2.0,0.0,0.0,1658.857142857143,1341.43,876.2857142857143,794.8666666666667,122848.71428571429,113768.06666666667,32.114285714285714,24.013333333333335,6943.957142857143,5724.073333333334,0.3252411531864708,0.0,1.3295391510044199,0,1,1
2024-03-07,Search Network,14908.0,782.0,2152.8,40.3,7915.2,Google Ads,0.0,0.0,0.0,0.0,0.05245505768714784,2.7529411764705887,0.05153452685421994,3.67670011148272,3,0,3,1,0.0,64.0,62.3,0.0,4.0,1.0,1693.071428571429,1330.466666666667,881.0,792.5666666666667,120537.57142857143,113062.86666666667,29.942857142857147,23.67,5943.285714285715,5591.026666666668,2.9524213938646304,0.0,1.5203663412310269,0,5,0
2024-03-07,YouTube,16064.0,2.0,64.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0001245019920318725,32.25,0.0,0.0,3,0,3,1,2152.8,4155.0,3009.4,782.0,2418.0,2154.0,1108.7142857142858,1232.3033333333335,535.8571428571429,720.8333333333334,63325.0,100726.7,20.428571428571427,22.013333333333332,4540.642857142857,5116.223333333333,0.007007567259691081,0.0,0.0,0,7,0
2024-03-08,Cross-network,355112.0,2071.0,3284.9,64.1,12526.2,Google Ads,0.0,0.0,0.0,0.0,0.005831962873684922,1.5861419604056013,0.030951231289232252,3.8132667661116018,4,0,3,1,64.5,0.1,0.0,2.0,0.0,0.0,1577.9714285714285,1341.8,831.7142857142857,789.8666666666667,114053.28571428571,112563.53333333334,29.585714285714282,24.15,6330.099999999999,5533.763333333333,0.3282507486539347,0.0,1.5768385415020851,0,1,0
2024-03-08,Search Network,13025.0,714.0,2081.6,42.1,11729.1,Google Ads,0.0,0.0,0.0,0.0,0.05481765834932822,2.915406162464986,0.05896358543417367,5.634656033820138,4,0,3,1,0.0,63.8,63.8,0.0,2.0,4.0,1575.5142857142857,1338.966666666667,823.7142857142857,784.4666666666667,111332.71428571429,111643.13333333333,29.0,23.703333333333333,6178.0428571428565,5436.863333333333,3.0853998529063245,0.0,2.3300081917150712,0,5,0
2024-03-09,Cross-network,364769.0,2176.0,2474.5,28.3,7811.5,Google Ads,0.0,0.0,0.0,0.0,0.005965419210514051,1.1371783088235294,0.013005514705882354,3.156799353404728,5,1,3,1,63.9,0.0,0.0,0.0,0.0,0.0,1446.0285714285715,1318.3633333333332,820.7142857142857,782.0666666666667,111459.85714285714,111699.43333333333,24.971428571428568,22.746666666666666,5711.714285714285,5292.1033333333335,0.3357623092426416,0.0,1.3053801880515363,0,1,0
2024-03-09,Search Network,11493.0,575.0,1013.8,13.5,1674.5,Google Ads,0.0,0.0,0.0,0.0,0.05003045331941182,1.7631304347826087,0.023478260869565216,1.651706450976524,5,1,3,1,0.0,64.5,61.5,0.0,2.0,0.0,1274.1,1296.76,790.8571428571429,777.6,108677.71428571429,111021.06666666667,21.142857142857142,21.436666666666667,4820.185714285714,4889.429999999999,2.8159530698823017,0.0,0.6830034589484535,0,5,0
2024-03-09,YouTube,16632.0,1.0,64.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.012506012506013e-05,64.7,0.0,0.0,5,1,3,1,1013.8,3284.9,2174.9,575.0,2071.0,2020.0,814.0714285714286,1226.4199999999998,495.14285714285717,710.3,60323.42857142857,100419.3,11.985714285714286,20.413333333333334,3030.7285714285713,4670.179999999999,0.003384125795444851,0.0,0.0,0,7,0
2024-03-10,Cross-network,339316.0,1912.0,2157.5,32.8,14938.1,Google Ads,0.0,0.0,0.0,0.0,0.005634865435169577,1.1283995815899581,0.01715481171548117,6.923800695249131,6,1,3,1,64.7,0.0,0.0,1.0,0.0,0.0,1122.2857142857142,1298.3366666666666,768.2857142857143,774.0333333333333,108796.42857142857,111729.7,16.67142857142857,21.506666666666668,5164.742857142856,5168.116666666667,0.3171571626432344,0.0,2.86308733681399,0,1,0
2024-03-10,Search Network,10788.0,463.0,695.7,7.7,1239.1,Google Ads,0.0,0.0,0.0,0.0,0.042918057100482014,1.5025917926565875,0.016630669546436286,1.7810838004887162,6,1,3,1,0.0,63.9,66.0,0.0,0.0,0.0,915.1714285714286,1294.5766666666668,732.4285714285714,774.1666666666666,106143.71428571429,111137.4,11.757142857142856,21.12,3666.1714285714284,5144.48,2.4156334117923013,0.0,0.736502782132768,0,5,0
2024-03-11,Cross-network,417931.0,2297.0,4435.7,62.6,10662.6,Google Ads,0.0,0.0,0.0,0.0,0.005496122565686681,1.9310840226382238,0.02725293861558555,2.403814505038664,0,0,3,1,63.7,0.0,775.1,0.0,0.0,468.0,1204.4428571428573,1332.7,749.7142857142857,760.1333333333333,116072.0,113215.96666666666,16.657142857142855,21.946666666666665,4073.4714285714285,5242.443333333333,0.30934805072593236,0.0,0.9940105402150587,0,1,1
2024-03-11,Search Network,12582.0,700.0,2016.5,52.9,14020.1,Google Ads,0.0,0.0,0.0,0.0,0.05563503417580671,2.880714285714286,0.07557142857142857,6.952690304983883,0,0,3,1,0.0,64.7,3784.2,0.0,1.0,2472.0,1338.4428571428568,1271.6100000000001,767.4285714285714,701.0666666666667,113852.57142857143,98123.33333333333,22.285714285714285,21.586666666666666,5837.128571428571,5088.493333333333,3.1314056716648495,0.0,2.875033589954093,0,5,0
2024-03-11,YouTube,11586.0,6.0,50.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0005178663904712584,8.366666666666667,0.0,0.0,0,0,3,1,2016.5,2157.5,0.0,700.0,1912.0,0.0,1037.3999999999999,1273.2833333333333,495.14285714285717,701.2666666666667,67034.0,98509.26666666666,17.6,21.586666666666666,3703.1142857142863,5088.493333333333,0.029147995976094646,0.0,0.0,0,7,0
2024-03-12,Cross-network,391023.0,2312.0,3863.8,76.4,17568.2,Google Ads,0.0,0.0,0.0,0.0,0.005912695672633067,1.6711937716262977,0.03304498269896194,4.546870956053626,1,0,3,1,50.2,0.0,1853.7,6.0,0.0,713.0,1589.3714285714284,1340.2866666666669,825.4285714285714,754.5666666666667,122893.85714285714,111068.5,28.514285714285716,23.10333333333333,6212.857142857143,5392.043333333333,0.3327947765000709,0.0,1.8801940190648485,0,1,1
2024-03-12,Search Network,8191.0,535.0,1773.4,47.4,13421.1,Google Ads,0.0,0.0,0.0,0.0,0.06531559028201685,3.314766355140187,0.08859813084112149,7.568004962219465,1,0,3,1,3863.8,695.7,63.8,2312.0,463.0,8.0,1743.3285714285714,1397.2733333333333,835.7142857142857,772.1333333333333,122522.85714285714,110788.93333333333,34.18571428571429,24.683333333333334,7953.142857142857,5839.413333333333,3.6762736446055104,0.0,3.1294747099152804,0,5,0
2024-03-12,YouTube,9784.0,4.0,46.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0004088307440719542,11.6,0.0,0.0,1,0,3,1,1773.4,63.7,4049.0,535.0,0.0,2484.0,1740.857142857143,1263.8533333333332,836.2857142857143,689.4666666666667,121586.28571428571,96195.4,34.18571428571429,23.09666666666667,7953.142857142857,5403.780000000001,0.0230109485812914,0.0,0.0,0,7,0
2024-03-13,Cross-network,392142.0,2234.0,3588.9,55.2,11360.9,Google Ads,0.0,0.0,0.0,0.0,0.005696915913113107,1.606490599820949,0.024709042076991945,3.1655660508790993,2,0,3,1,46.4,4435.7,0.0,4.0,2297.0,0.0,1619.8857142857144,1383.4833333333333,827.2857142857143,763.9333333333333,117902.14285714286,109266.5,33.128571428571426,24.936666666666667,8052.9,5782.476666666667,0.32064966015744245,0.0,1.3090053386919605,0,1,1
2024-03-13,Search Network,7276.0,519.0,1419.8,42.0,8658.7,Google Ads,0.0,0.0,0.0,0.0,0.07133040131940627,2.7356454720616568,0.08092485549132948,6.098535004930272,2,0,3,1,3588.9,0.0,1849.3,2234.0,0.0,745.0,1822.7142857142858,1369.166666666667,901.4285714285714,756.4,118940.57142857143,109005.06666666667,39.128571428571426,24.486666666666668,9289.857142857143,5573.77,4.014815961968982,0.0,2.521828561257343,0,5,0
2024-03-13,YouTube,10730.0,3.0,46.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00027958993476234854,15.533333333333333,0.0,0.0,2,0,3,1,1419.8,2016.5,64.0,519.0,700.0,4.0,1541.3,1368.5866666666668,801.8571428571429,756.3666666666667,118676.0,108830.1,31.571428571428577,24.486666666666668,7286.985714285714,5573.77,0.015736658032573743,0.0,0.0,0,7,0
2024-03-14,Cross-network,403896.0,2248.0,3859.7,55.9,10749.5,Google Ads,0.0,0.0,0.0,0.0,0.00556578921306475,1.7169483985765124,0.024866548042704627,2.785061015104801,3,0,3,1,46.6,50.2,4155.0,3.0,6.0,2418.0,2085.5142857142855,1358.7433333333333,1122.142857142857,750.7,174720.2857142857,108408.23333333334,39.55714285714286,24.13,8822.628571428571,5604.803333333333,0.31326922266295665,0.0,1.151661244390276,0,1,1
2024-03-14,Search Network,8093.0,526.0,1479.4,38.9,7475.0,Google Ads,0.0,0.0,0.0,0.0,0.06499443963919437,2.8125475285171104,0.07395437262357414,5.052724077328646,3,0,3,1,0.6,1773.4,2035.0,0.0,535.0,768.0,1491.6285714285716,1340.24,790.5714285714286,742.6333333333333,118870.85714285714,108149.86666666667,27.428571428571427,23.886666666666667,5463.442857142858,5427.52,3.6581977512535757,0.0,2.089371280161361,0,5,0
2024-03-14,YouTube,15152.0,6.0,74.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00039598732840549105,12.366666666666667,0.0,0.0,3,0,3,1,1479.4,46.4,63.8,526.0,4.0,2.0,1495.6000000000001,1340.5866666666668,790.8571428571429,742.7666666666667,119637.71428571429,108119.3,27.428571428571427,23.886666666666667,5463.442857142858,5427.52,0.022288059753104054,0.0,0.0,0,7,0
2024-03-15,Cross-network,385330.0,2220.0,3802.9,39.6,6268.1,Google Ads,0.0,0.0,0.0,0.0,0.005761295512936963,1.7130180180180181,0.01783783783783784,1.6482421310052855,4,0,3,1,74.2,3588.9,3444.8,6.0,2234.0,2197.0,1526.1714285714284,1352.5233333333333,788.8571428571429,743.5333333333333,118664.57142857143,108290.2,25.199999999999996,23.32333333333333,4735.900000000001,5267.263333333333,0.32427325178481314,0.0,0.6815709147322211,0,1,1
2024-03-15,Search Network,7832.0,463.0,988.5,27.6,4907.1,Google Ads,0.0,0.0,0.0,0.0,0.05911644535240041,2.134989200863931,0.05961123110151188,4.964188163884674,4,0,3,1,0.8,46.6,2152.8,0.0,3.0,782.0,1458.0142857142857,1313.74,780.4285714285714,732.9,117234.42857142857,108059.36666666667,23.142857142857142,22.9,4199.957142857143,5166.993333333333,3.32735613462913,0.0,2.0527604555879977,0,5,0
2024-03-15,YouTube,16963.0,3.0,76.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0001768555090491069,25.366666666666664,0.0,0.0,4,0,3,1,988.5,3859.7,64.5,463.0,2248.0,2.0,917.5,1314.1266666666666,459.7142857142857,732.9333333333333,61958.28571428572,108089.33333333333,15.157142857142857,22.9,2664.3142857142857,5166.993333333333,0.009954273459265242,0.0,0.0,0,7,0
2024-03-16,Cross-network,327114.0,1910.0,2269.0,40.9,12465.7,Google Ads,0.0,0.0,0.0,0.0,0.0058389429984653666,1.1879581151832461,0.021413612565445026,5.493918025561922,5,1,3,1,76.1,0.6,3284.9,3.0,0.0,2071.0,1241.5571428571427,1280.2633333333333,732.5714285714286,727.5666666666667,108663.85714285714,107156.06666666667,21.0,22.126666666666665,4445.128571428571,5164.976666666667,0.32864362344317893,0.0,2.2718110790325805,0,1,0
2024-03-16,Search Network,6476.0,366.0,650.8,13.3,2652.4,Google Ads,0.0,0.0,0.0,0.0,0.05651636812847437,1.778142076502732,0.03633879781420765,4.075599262446221,5,1,3,1,0.0,74.2,2081.6,0.0,6.0,714.0,1112.5857142857144,1232.57,708.8571428571429,715.9666666666667,106269.0,106937.76666666666,17.34285714285714,21.166666666666668,3756.1857142857148,4862.42,3.1810113594998435,0.0,1.685316656535901,0,5,0
2024-03-16,YouTube,14626.0,5.0,79.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003418569670449884,15.919999999999998,0.0,0.0,5,1,3,1,650.8,3802.9,63.9,366.0,2220.0,0.0,580.6857142857143,1233.0933333333335,392.42857142857144,716.1333333333333,53311.28571428572,106880.76666666666,11.685714285714285,21.166666666666668,2860.7428571428577,4862.42,0.019241344260166403,0.0,0.0,0,7,0
2024-03-17,Cross-network,326544.0,1958.0,2103.8,28.6,4665.9,Google Ads,0.0,0.0,0.0,0.0,0.005996129158704493,1.0744637385086824,0.014606741573033709,2.21784390151155,6,1,3,1,79.6,0.8,2474.5,5.0,0.0,2176.0,881.1142857142858,1220.736666666667,672.1428571428571,708.8666666666667,99937.14285714286,105606.6,15.771428571428572,21.17666666666667,3527.3,4757.566666666667,0.3374908119274104,0.0,0.9171091238667396,0,1,0
2024-03-17,Search Network,5552.0,386.0,711.4,12.0,1391.8,Google Ads,0.0,0.0,0.0,0.0,0.06952449567723343,1.8430051813471502,0.031088082901554404,1.9564239527691876,6,1,3,1,2103.8,988.5,0.0,1958.0,463.0,0.0,841.5285714285714,1244.45,661.1428571428571,721.7333333333333,99611.42857142857,105791.53333333334,13.542857142857144,21.576666666666668,3025.1142857142854,4803.960000000001,3.9131709597834585,0.0,0.8090083598819541,0,5,0
2024-03-17,YouTube,14668.0,1.0,68.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.817562039814562e-05,68.0,0.0,0.0,6,1,3,1,711.4,76.1,1013.8,386.0,3.0,575.0,840.3714285714286,1212.9233333333332,660.8571428571429,702.6,99283.57142857143,105897.36666666667,13.542857142857144,21.12666666666667,3025.1142857142854,4748.143333333334,0.003837249811142539,0.0,0.0,0,7,0
2024-03-18,Cross-network,417383.0,2391.0,3724.9,71.4,13380.6,Google Ads,0.0,0.0,0.0,0.0,0.005728551474305375,1.557883730656629,0.029861982434127982,3.592203817552149,0,0,3,1,68.0,2269.0,64.7,1.0,1910.0,1.0,1048.357142857143,1334.93,729.5714285714286,782.2666666666667,112179.14285714286,119255.73333333334,17.900000000000002,23.506666666666668,3155.8142857142852,5194.163333333333,0.32243026076659687,0.0,1.485425955190405,0,1,1
2024-03-18,Search Network,6633.0,568.0,1535.6,53.6,15754.0,Google Ads,0.0,0.0,0.0,0.0,0.08563244384139906,2.703521126760563,0.09436619718309859,10.25918207866632,0,0,3,1,0.1,650.8,0.0,0.0,366.0,0.0,1174.7714285714285,1314.2033333333336,758.4285714285714,737.4666666666667,112203.28571428571,108166.73333333334,23.657142857142862,24.200000000000003,5027.471428571428,5221.36,4.819803282157157,0.0,4.242313663888859,0,5,0
2024-03-18,YouTube,13521.0,1.0,55.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,7.395902669920864e-05,55.2,0.0,0.0,0,0,3,1,1535.6,79.6,695.7,568.0,5.0,463.0,1171.2857142857142,1292.8533333333332,757.8571428571429,722.0666666666667,112045.42857142857,108257.83333333333,23.657142857142862,23.943333333333335,5027.471428571428,5180.056666666666,0.004162767563777736,0.0,0.0,0,7,0
2024-03-19,Cross-network,394153.0,2322.0,4047.6,59.9,14478.5,Google Ads,0.0,0.0,0.0,0.0,0.00589111334938463,1.7431524547803616,0.025796726959517655,3.5770580096847517,1,0,3,1,55.2,2103.8,63.7,1.0,1958.0,0.0,1448.9714285714285,1425.65,809.8571428571429,799.4666666666667,121703.85714285714,120851.6,28.128571428571433,25.94,6429.271428571429,5662.673333333333,0.3315800201791832,0.0,1.4791629541856652,0,1,1
2024-03-19,Search Network,9054.0,566.0,1577.2,43.5,8070.2,Google Ads,0.0,0.0,0.0,0.0,0.06251380605257345,2.786572438162544,0.07685512367491167,5.116789246766421,1,0,3,1,0.6,68.0,0.0,0.0,1.0,0.0,1563.0285714285712,1330.3866666666665,835.4285714285714,741.7666666666667,120120.85714285714,107224.96666666666,32.62857142857143,25.303333333333335,7383.328571428571,5576.259999999999,3.518575834999861,0.0,2.1158631136819297,0,5,0
2024-03-19,YouTube,13188.0,2.0,56.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00015165301789505612,28.05,0.0,0.0,1,0,3,1,1577.2,3724.9,2016.5,566.0,2391.0,700.0,1038.9142857142856,1265.0400000000002,494.14285714285717,718.5,62378.71428571428,107245.16666666667,22.428571428571427,23.540000000000003,5471.814285714286,5108.923333333334,0.008535756783415038,0.0,0.0,0,7,0
2024-03-20,Cross-network,333646.0,1984.0,3396.8,50.1,9415.0,Google Ads,0.0,0.0,0.0,0.0,0.005946422255923943,1.7120967741935484,0.02525201612903226,2.7717263306641544,2,0,3,1,56.1,0.1,50.2,2.0,0.0,6.0,1524.1571428571428,1376.5933333333335,777.5714285714286,784.4333333333333,110040.0,117980.5,29.585714285714285,25.21,6816.814285714286,5422.756666666667,0.33469306982850117,0.0,1.1461471679685469,0,1,0
2024-03-20,Search Network,7567.0,544.0,1621.5,38.2,6950.9,Google Ads,0.0,0.0,0.0,0.0,0.07189110611867319,2.9806985294117645,0.07022058823529412,4.286709836571076,2,0,3,1,0.3,55.2,1773.4,0.0,1.0,535.0,1528.5857142857144,1242.7466666666667,774.0,707.6666666666666,108246.71428571429,104926.73333333334,27.385714285714283,22.356666666666666,5559.228571428571,4621.4766666666665,4.046375108369538,0.0,1.7726137983873613,0,5,0
2024-03-20,YouTube,15328.0,1.0,68.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.524008350730688e-05,68.9,0.0,0.0,2,0,3,1,1621.5,4047.6,46.4,544.0,2322.0,4.0,960.2,1243.4966666666667,442.42857142857144,707.5666666666667,54128.857142857145,105111.53333333334,18.82857142857143,22.356666666666666,3490.871428571428,4621.4766666666665,0.0036720237623850964,0.0,0.0,0,7,0
2024-03-21,Cross-network,356542.0,2067.0,3525.3,70.3,16141.4,Google Ads,0.0,0.0,0.0,0.0,0.005797353467473678,1.7055152394775037,0.03401064344460571,4.578730888151362,3,0,3,1,68.9,0.6,3588.9,1.0,0.0,2234.0,1463.7285714285715,1241.3766666666668,737.7142857142857,702.0,105051.28571428571,103924.86666666667,28.871428571428574,22.860000000000003,5796.785714285715,4780.826666666666,0.3263027658314496,0.0,1.8933685415786716,0,1,1
2024-03-21,Search Network,7212.0,572.0,1709.1,44.8,8403.0,Google Ads,0.0,0.0,0.0,0.0,0.079312257348863,2.9879370629370627,0.07832167832167831,4.916622783921363,3,0,3,1,0.6,56.1,46.6,0.0,2.0,3.0,1474.642857142857,1249.4866666666667,738.2857142857143,703.6666666666666,102916.42857142857,103567.93333333333,29.05714285714286,22.953333333333333,5844.328571428572,4772.303333333332,4.464072974413169,0.0,2.03309151319092,0,5,0
2024-03-21,YouTube,13821.0,3.0,61.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00021706099413935315,20.599999999999998,0.0,0.0,3,0,3,1,1709.1,3396.8,3859.7,572.0,1984.0,2248.0,998.2142857142856,1122.89,455.2857142857143,628.8333333333334,57227.142857142855,90565.43333333333,21.900000000000002,21.09,4499.328571428571,4413.986666666666,0.012217230351603811,0.0,0.0,0,7,0
2024-03-22,Cross-network,323992.0,1967.0,2948.8,47.1,9845.6,Google Ads,0.0,0.0,0.0,0.0,0.006071137558952073,1.4991357397051348,0.023945094051855617,3.3388497015735212,4,0,3,1,61.8,0.3,0.6,3.0,0.0,0.0,1419.4285714285713,1221.1633333333334,736.2857142857143,694.4,103506.85714285714,101359.33333333333,28.62857142857143,22.660000000000004,5905.842857142858,4742.173333333333,0.3417126432507372,0.0,1.3806605245959283,0,1,0
2024-03-22,Search Network,6881.0,462.0,1252.1,39.1,9628.0,Google Ads,0.0,0.0,0.0,0.0,0.0671414038657172,2.71017316017316,0.08463203463203464,7.689481670793068,4,0,3,1,0.0,68.9,74.2,0.0,1.0,6.0,1356.814285714286,1211.1133333333332,724.4285714285714,692.0666666666667,101219.28571428571,100813.9,28.75714285714286,22.666666666666668,6288.285714285715,4813.94,3.779039160904739,0.0,3.1797070088134234,0,5,0
2024-03-22,YouTube,13506.0,2.0,62.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00014808233377758035,31.1,0.0,0.0,4,0,3,1,1252.1,3525.3,3802.9,462.0,2067.0,2220.0,862.0857142857142,1086.4233333333334,429.42857142857144,618.1333333333333,52214.142857142855,88419.76666666666,18.714285714285715,21.34666666666667,3982.371428571428,4605.003333333333,0.00833478161259274,0.0,0.0,0,7,0
2024-03-23,Cross-network,304332.0,1867.0,2142.8,33.5,4019.0,Google Ads,0.0,0.0,0.0,0.0,0.006134747578302643,1.1477236207820034,0.017943224424209963,1.8755833488893034,5,1,3,1,62.2,0.6,0.8,2.0,0.0,0.0,1168.1142857142856,1157.8233333333333,696.1428571428571,680.3666666666667,95677.85714285714,98558.73333333334,23.5,22.463333333333335,4556.5142857142855,4738.97,0.3452929192102998,0.0,0.7755796522318757,0,1,0
2024-03-23,Search Network,6126.0,355.0,663.3,7.8,1424.2,Google Ads,0.0,0.0,0.0,0.0,0.05794972249428665,1.868450704225352,0.021971830985915493,2.147143072516207,5,1,3,1,2142.8,1709.1,988.5,1867.0,572.0,463.0,1018.7142857142859,1146.9833333333333,665.1428571428571,676.7666666666667,95522.71428571429,98501.86666666667,18.214285714285715,21.803333333333335,3559.542857142857,4622.873333333334,3.2616873949710676,0.0,0.8878733533544958,0,5,0
2024-03-23,YouTube,13576.0,4.0,67.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002946375957572186,16.925,0.0,0.0,5,1,3,1,663.3,61.8,76.1,355.0,3.0,3.0,1019.5571428571429,1146.7033333333334,665.2857142857143,676.8,95487.71428571429,98388.96666666666,18.214285714285715,21.803333333333335,3559.542857142857,4622.873333333334,0.016583612324643122,0.0,0.0,0,7,0
