Date,Campaign type,Impressions,Clicks,Spend,Conversions,Revenue,Source,Reach,Channel,Sessions,Website Conversions,CTR,CPC,CVR,ROAS,day_of_week,is_weekend,month,quarter,Impressions_lag_1,Impressions_lag_7,Impressions_lag_30,Clicks_lag_1,Clicks_lag_7,Clicks_lag_30,Spend_lag_1,Spend_lag_7,Spend_lag_30,Conversions_lag_1,Conversions_lag_7,Conversions_lag_30,Revenue_lag_1,Revenue_lag_7,Revenue_lag_30,SP500,Is_Anomaly
2024-03-14,Display Network,175.0,0.0,0.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,403896.0,391023.0,14.0,2248.0,2312.0,0.0,3859.7,3863.8,0.1,55.9,76.4,0.0,10749.5,17568.2,0.0,5150.47998046875,True
2024-03-14,Search Network,8093.0,526.0,1479.4,38.9,7475.0,Google Ads,0.0,0.0,0.0,0.0,0.06499443963919437,2.8125475285171104,0.07395437262357414,5.052724077328646,3,0,3,1,175.0,8191.0,16005.0,0.0,535.0,768.0,0.6,1773.4,2035.0,0.0,47.4,46.2,0.0,13421.1,12793.5,5150.47998046875,True
2024-03-14,YouTube,15152.0,6.0,74.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00039598732840549105,12.366666666666667,0.0,0.0,3,0,3,1,8093.0,9784.0,16069.0,526.0,4.0,2.0,1479.4,46.4,63.8,38.9,0.0,0.0,7475.0,0.0,0.0,5150.47998046875,False
2024-03-15,Cross-network,385330.0,2220.0,3802.9,39.6,6268.1,Google Ads,0.0,0.0,0.0,0.0,0.005761295512936963,1.7130180180180181,0.01783783783783784,1.6482421310052855,4,0,3,1,15152.0,392142.0,380203.0,6.0,2234.0,2197.0,74.2,3588.9,3444.8,0.0,55.2,56.5,0.0,11360.9,11075.8,5117.08984375,True
2024-03-15,Display Network,163.0,0.0,0.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,1,385330.0,7276.0,12.0,2220.0,519.0,0.0,3802.9,1419.8,0.0,39.6,42.0,0.0,6268.1,8658.7,0.0,5117.08984375,False
2024-03-15,Search Network,7832.0,463.0,988.5,27.6,4907.1,Google Ads,0.0,0.0,0.0,0.0,0.05911644535240041,2.134989200863931,0.05961123110151188,4.964188163884674,4,0,3,1,163.0,10730.0,14908.0,0.0,3.0,782.0,0.8,46.6,2152.8,0.0,0.0,40.3,0.0,0.0,7915.2,5117.08984375,False
2024-03-15,YouTube,16963.0,3.0,76.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0001768555090491069,25.366666666666664,0.0,0.0,4,0,3,1,7832.0,403896.0,16064.0,463.0,2248.0,2.0,988.5,3859.7,64.5,27.6,55.9,0.0,4907.1,10749.5,0.0,5117.08984375,False
2024-03-16,Cross-network,327114.0,1910.0,2269.0,40.9,12465.7,Google Ads,0.0,0.0,0.0,0.0,0.0058389429984653666,1.1879581151832461,0.021413612565445026,5.493918025561922,5,1,3,1,16963.0,175.0,355112.0,3.0,0.0,2071.0,76.1,0.6,3284.9,0.0,0.0,64.1,0.0,0.0,12526.2,,True
2024-03-16,Display Network,5.0,0.0,0.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,1,327114.0,8093.0,5.0,1910.0,526.0,0.0,2269.0,1479.4,0.0,40.9,38.9,0.0,12465.7,7475.0,0.0,,False
2024-03-16,Search Network,6476.0,366.0,650.8,13.3,2652.4,Google Ads,0.0,0.0,0.0,0.0,0.05651636812847437,1.778142076502732,0.03633879781420765,4.075599262446221,5,1,3,1,5.0,15152.0,13025.0,0.0,6.0,714.0,0.0,74.2,2081.6,0.0,0.0,42.1,0.0,0.0,11729.1,,False
2024-03-16,YouTube,14626.0,5.0,79.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003418569670449884,15.919999999999998,0.0,0.0,5,1,3,1,6476.0,385330.0,16336.0,366.0,2220.0,0.0,650.8,3802.9,63.9,13.3,39.6,0.0,2652.4,6268.1,0.0,,False
2024-03-17,Cross-network,326544.0,1958.0,2103.8,28.6,4665.9,Google Ads,0.0,0.0,0.0,0.0,0.005996129158704493,1.0744637385086824,0.014606741573033709,2.21784390151155,6,1,3,1,14626.0,163.0,364769.0,5.0,0.0,2176.0,79.6,0.8,2474.5,0.0,0.0,28.3,0.0,0.0,7811.5,,False
2024-03-17,Search Network,5552.0,386.0,711.4,12.0,1391.8,Google Ads,0.0,0.0,0.0,0.0,0.06952449567723343,1.8430051813471502,0.031088082901554404,1.9564239527691876,6,1,3,1,326544.0,7832.0,4.0,1958.0,463.0,0.0,2103.8,988.5,0.0,28.6,27.6,0.0,4665.9,4907.1,0.0,,True
2024-03-17,YouTube,14668.0,1.0,68.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.817562039814562e-05,68.0,0.0,0.0,6,1,3,1,5552.0,16963.0,11493.0,386.0,3.0,575.0,711.4,76.1,1013.8,12.0,0.0,13.5,1391.8,0.0,1674.5,,False
2024-03-18,Cross-network,417383.0,2391.0,3724.9,71.4,13380.6,Google Ads,0.0,0.0,0.0,0.0,0.005728551474305375,1.557883730656629,0.029861982434127982,3.592203817552149,0,0,3,1,14668.0,327114.0,16632.0,1.0,1910.0,1.0,68.0,2269.0,64.7,0.0,40.9,0.0,0.0,12465.7,0.0,5149.419921875,True
2024-03-18,Display Network,17.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,417383.0,5.0,339316.0,2391.0,0.0,1912.0,3724.9,0.0,2157.5,71.4,0.0,32.8,13380.6,0.0,14938.1,5149.419921875,True
2024-03-18,Search Network,6633.0,568.0,1535.6,53.6,15754.0,Google Ads,0.0,0.0,0.0,0.0,0.08563244384139906,2.703521126760563,0.09436619718309859,10.25918207866632,0,0,3,1,17.0,6476.0,4.0,0.0,366.0,0.0,0.1,650.8,0.0,0.0,13.3,0.0,0.0,2652.4,0.0,5149.419921875,False
2024-03-18,YouTube,13521.0,1.0,55.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,7.395902669920864e-05,55.2,0.0,0.0,0,0,3,1,6633.0,14626.0,10788.0,568.0,5.0,463.0,1535.6,79.6,695.7,53.6,0.0,7.7,15754.0,0.0,1239.1,5149.419921875,False
2024-03-19,Cross-network,394153.0,2322.0,4047.6,59.9,14478.5,Google Ads,0.0,0.0,0.0,0.0,0.00589111334938463,1.7431524547803616,0.025796726959517655,3.5770580096847517,1,0,3,1,13521.0,326544.0,16340.0,1.0,1958.0,0.0,55.2,2103.8,63.7,0.0,28.6,0.0,0.0,4665.9,0.0,5178.509765625,True
2024-03-19,Display Network,85.0,0.0,0.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,394153.0,5552.0,417931.0,2322.0,386.0,2297.0,4047.6,711.4,4435.7,59.9,12.0,62.6,14478.5,1391.8,10662.6,5178.509765625,True
2024-03-19,Search Network,9054.0,566.0,1577.2,43.5,8070.2,Google Ads,0.0,0.0,0.0,0.0,0.06251380605257345,2.786572438162544,0.07685512367491167,5.116789246766421,1,0,3,1,85.0,14668.0,7.0,0.0,1.0,0.0,0.6,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5178.509765625,False
2024-03-19,YouTube,13188.0,2.0,56.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00015165301789505612,28.05,0.0,0.0,1,0,3,1,9054.0,417383.0,12582.0,566.0,2391.0,700.0,1577.2,3724.9,2016.5,43.5,71.4,52.9,8070.2,13380.6,14020.1,5178.509765625,True
2024-03-20,Cross-network,333646.0,1984.0,3396.8,50.1,9415.0,Google Ads,0.0,0.0,0.0,0.0,0.005946422255923943,1.7120967741935484,0.02525201612903226,2.7717263306641544,2,0,3,1,13188.0,17.0,11586.0,2.0,0.0,6.0,56.1,0.1,50.2,0.0,0.0,0.0,0.0,0.0,0.0,5224.6201171875,False
2024-03-20,Display Network,34.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,1,333646.0,6633.0,391023.0,1984.0,568.0,2312.0,3396.8,1535.6,3863.8,50.1,53.6,76.4,9415.0,15754.0,17568.2,5224.6201171875,True
2024-03-20,Search Network,7567.0,544.0,1621.5,38.2,6950.9,Google Ads,0.0,0.0,0.0,0.0,0.07189110611867319,2.9806985294117645,0.07022058823529412,4.286709836571076,2,0,3,1,34.0,13521.0,8191.0,0.0,1.0,535.0,0.3,55.2,1773.4,0.0,0.0,47.4,0.0,0.0,13421.1,5224.6201171875,False
2024-03-20,YouTube,15328.0,1.0,68.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.524008350730688e-05,68.9,0.0,0.0,2,0,3,1,7567.0,394153.0,9784.0,544.0,2322.0,4.0,1621.5,4047.6,46.4,38.2,59.9,0.0,6950.9,14478.5,0.0,5224.6201171875,False
2024-03-21,Cross-network,356542.0,2067.0,3525.3,70.3,16141.4,Google Ads,0.0,0.0,0.0,0.0,0.005797353467473678,1.7055152394775037,0.03401064344460571,4.578730888151362,3,0,3,1,15328.0,85.0,392142.0,1.0,0.0,2234.0,68.9,0.6,3588.9,0.0,0.0,55.2,0.0,0.0,11360.9,5241.52978515625,True
2024-03-21,Display Network,86.0,0.0,0.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,356542.0,9054.0,7276.0,2067.0,566.0,519.0,3525.3,1577.2,1419.8,70.3,43.5,42.0,16141.4,8070.2,8658.7,5241.52978515625,False
2024-03-21,Search Network,7212.0,572.0,1709.1,44.8,8403.0,Google Ads,0.0,0.0,0.0,0.0,0.079312257348863,2.9879370629370627,0.07832167832167831,4.916622783921363,3,0,3,1,86.0,13188.0,10730.0,0.0,2.0,3.0,0.6,56.1,46.6,0.0,0.0,0.0,0.0,0.0,0.0,5241.52978515625,False
2024-03-21,YouTube,13821.0,3.0,61.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00021706099413935315,20.599999999999998,0.0,0.0,3,0,3,1,7212.0,333646.0,403896.0,572.0,1984.0,2248.0,1709.1,3396.8,3859.7,44.8,50.1,55.9,8403.0,9415.0,10749.5,5241.52978515625,True
2024-03-22,Cross-network,323992.0,1967.0,2948.8,47.1,9845.6,Google Ads,0.0,0.0,0.0,0.0,0.006071137558952073,1.4991357397051348,0.023945094051855617,3.3388497015735212,4,0,3,1,13821.0,34.0,175.0,3.0,0.0,0.0,61.8,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5234.18017578125,False
2024-03-22,Display Network,1.0,0.0,0.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,1,323992.0,7567.0,8093.0,1967.0,544.0,526.0,2948.8,1621.5,1479.4,47.1,38.2,38.9,9845.6,6950.9,7475.0,5234.18017578125,False
2024-03-22,Search Network,6881.0,462.0,1252.1,39.1,9628.0,Google Ads,0.0,0.0,0.0,0.0,0.0671414038657172,2.71017316017316,0.08463203463203464,7.689481670793068,4,0,3,1,1.0,15328.0,15152.0,0.0,1.0,6.0,0.0,68.9,74.2,0.0,0.0,0.0,0.0,0.0,0.0,5234.18017578125,False
2024-03-22,YouTube,13506.0,2.0,62.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00014808233377758035,31.1,0.0,0.0,4,0,3,1,6881.0,356542.0,385330.0,462.0,2067.0,2220.0,1252.1,3525.3,3802.9,39.1,70.3,39.6,9628.0,16141.4,6268.1,5234.18017578125,True
2024-03-23,Cross-network,304332.0,1867.0,2142.8,33.5,4019.0,Google Ads,0.0,0.0,0.0,0.0,0.006134747578302643,1.1477236207820034,0.017943224424209963,1.8755833488893034,5,1,3,1,13506.0,86.0,163.0,2.0,0.0,0.0,62.2,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,False
2024-03-23,Search Network,6126.0,355.0,663.3,7.8,1424.2,Google Ads,0.0,0.0,0.0,0.0,0.05794972249428665,1.868450704225352,0.021971830985915493,2.147143072516207,5,1,3,1,304332.0,7212.0,7832.0,1867.0,572.0,463.0,2142.8,1709.1,988.5,33.5,44.8,27.6,4019.0,8403.0,4907.1,,True
2024-03-23,YouTube,13576.0,4.0,67.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002946375957572186,16.925,0.0,0.0,5,1,3,1,6126.0,13821.0,16963.0,355.0,3.0,3.0,663.3,61.8,76.1,7.8,0.0,0.0,1424.2,0.0,0.0,,False
2024-03-24,Cross-network,278556.0,1666.0,1762.1,23.1,2827.2,Google Ads,0.0,0.0,0.0,0.0,0.005980844067261161,1.0576830732292917,0.013865546218487396,1.6044492367062029,6,1,3,1,13576.0,323992.0,327114.0,4.0,1967.0,1910.0,67.7,2948.8,2269.0,0.0,47.1,40.9,0.0,9845.6,12465.7,,True
2024-03-24,Search Network,4052.0,299.0,524.6,10.6,4553.6,Google Ads,0.0,0.0,0.0,0.0,0.07379072063178677,1.7545150501672242,0.03545150501672241,8.680137247426611,6,1,3,1,278556.0,1.0,5.0,1666.0,0.0,0.0,1762.1,0.0,0.0,23.1,0.0,0.0,2827.2,0.0,0.0,,True
2024-03-24,YouTube,12893.0,4.0,62.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003102458698518576,15.625,0.0,0.0,6,1,3,1,4052.0,6881.0,6476.0,299.0,462.0,366.0,524.6,1252.1,650.8,10.6,39.1,13.3,4553.6,9628.0,2652.4,,False
2024-03-25,Cross-network,367339.0,2139.0,3161.7,73.5,13788.9,Google Ads,0.0,0.0,0.0,0.0,0.005822959173951037,1.4781206171107995,0.034361851332398316,4.361229718189581,0,0,3,1,12893.0,13506.0,14626.0,4.0,2.0,5.0,62.5,62.2,79.6,0.0,0.0,0.0,0.0,0.0,0.0,5218.18994140625,False
2024-03-25,Display Network,66.0,1.0,0.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.015151515151515152,0.6,0.0,0.0,0,0,3,1,367339.0,304332.0,326544.0,2139.0,1867.0,1958.0,3161.7,2142.8,2103.8,73.5,33.5,28.6,13788.9,4019.0,4665.9,5218.18994140625,True
2024-03-25,Search Network,5584.0,426.0,1144.7,36.0,8945.9,Google Ads,0.0,0.0,0.0,0.0,0.07628939828080229,2.687089201877934,0.08450704225352113,7.815060714597711,0,0,3,1,66.0,6126.0,5552.0,1.0,355.0,386.0,0.6,663.3,711.4,0.0,7.8,12.0,0.0,1424.2,1391.8,5218.18994140625,False
2024-03-25,YouTube,11779.0,4.0,51.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003395874013074115,12.75,0.0,0.0,0,0,3,1,5584.0,13576.0,14668.0,426.0,4.0,1.0,1144.7,67.7,68.0,36.0,0.0,0.0,8945.9,0.0,0.0,5218.18994140625,False
2024-03-26,Cross-network,399645.0,2423.0,3583.8,50.4,14138.6,Google Ads,0.0,0.0,0.0,0.0,0.00606288080671596,1.4790755262071813,0.02080066033842344,3.9451420280149563,1,0,3,1,11779.0,278556.0,417383.0,4.0,1666.0,2391.0,51.0,1762.1,3724.9,0.0,23.1,71.4,0.0,2827.2,13380.6,5203.580078125,True
2024-03-26,Display Network,80.0,0.0,0.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,399645.0,4052.0,17.0,2423.0,299.0,0.0,3583.8,524.6,0.1,50.4,10.6,0.0,14138.6,4553.6,0.0,5203.580078125,False
2024-03-26,Search Network,6384.0,482.0,1373.2,41.1,9170.9,Google Ads,0.0,0.0,0.0,0.0,0.07550125313283208,2.84896265560166,0.08526970954356847,6.678488202738129,1,0,3,1,80.0,12893.0,6633.0,0.0,4.0,568.0,0.7,62.5,1535.6,0.0,0.0,53.6,0.0,0.0,15754.0,5203.580078125,False
2024-03-26,YouTube,13128.0,2.0,52.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00015234613040828764,26.3,0.0,0.0,1,0,3,1,6384.0,367339.0,13521.0,482.0,2139.0,1.0,1373.2,3161.7,55.2,41.1,73.5,0.0,9170.9,13788.9,0.0,5203.580078125,False
2024-03-27,Cross-network,337767.0,1992.0,3024.3,50.4,17387.5,Google Ads,0.0,0.0,0.0,0.0,0.005897556599667818,1.5182228915662652,0.02530120481927711,5.749264292563568,2,0,3,1,13128.0,66.0,394153.0,2.0,1.0,2322.0,52.6,0.6,4047.6,0.0,0.0,59.9,0.0,0.0,14478.5,5248.490234375,True
2024-03-27,Display Network,114.0,0.0,0.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,1,337767.0,5584.0,85.0,1992.0,426.0,0.0,3024.3,1144.7,0.6,50.4,36.0,0.0,17387.5,8945.9,0.0,5248.490234375,False
2024-03-27,Search Network,6995.0,516.0,1410.6,49.6,13318.4,Google Ads,0.0,0.0,0.0,0.0,0.07376697641172265,2.733720930232558,0.09612403100775194,9.441656032893805,2,0,3,1,114.0,11779.0,9054.0,0.0,4.0,566.0,0.7,51.0,1577.2,0.0,0.0,43.5,0.0,0.0,8070.2,5248.490234375,False
2024-03-27,YouTube,14872.0,2.0,63.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00013448090371167293,31.9,0.0,0.0,2,0,3,1,6995.0,399645.0,13188.0,516.0,2423.0,2.0,1410.6,3583.8,56.1,49.6,50.4,0.0,13318.4,14138.6,0.0,5248.490234375,False
2024-03-28,Cross-network,426606.0,2437.0,3832.7,67.6,16790.1,Google Ads,0.0,0.0,0.0,0.0,0.005712531000501634,1.5727123512515386,0.02773902338941321,4.380749863020847,3,0,3,1,14872.0,80.0,333646.0,2.0,0.0,1984.0,63.8,0.7,3396.8,0.0,0.0,50.1,0.0,0.0,9415.0,5254.35009765625,True
2024-03-28,Display Network,14.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,426606.0,6384.0,34.0,2437.0,482.0,0.0,3832.7,1373.2,0.3,67.6,41.1,0.0,16790.1,9170.9,0.0,5254.35009765625,False
2024-03-28,Search Network,8577.0,554.0,1503.4,46.6,9480.2,Google Ads,0.0,0.0,0.0,0.0,0.0645913489565116,2.713718411552347,0.08411552346570397,6.305840095782893,3,0,3,1,14.0,13128.0,7567.0,0.0,2.0,544.0,0.1,52.6,1621.5,0.0,0.0,38.2,0.0,0.0,6950.9,5254.35009765625,False
2024-03-28,YouTube,14395.0,2.0,60.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00013893713094824593,30.2,0.0,0.0,3,0,3,1,8577.0,337767.0,15328.0,554.0,1992.0,1.0,1503.4,3024.3,68.9,46.6,50.4,0.0,9480.2,17387.5,0.0,5254.35009765625,False
2024-03-29,Cross-network,341998.0,1894.0,2896.2,57.5,14586.5,Google Ads,0.0,0.0,0.0,0.0,0.005538044082129135,1.5291446673706441,0.030359028511087644,5.036427042331331,4,0,3,1,14395.0,114.0,356542.0,2.0,0.0,2067.0,60.4,0.7,3525.3,0.0,0.0,70.3,0.0,0.0,16141.4,,True
2024-03-29,Display Network,104.0,0.0,0.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,1,341998.0,6995.0,86.0,1894.0,516.0,0.0,2896.2,1410.6,0.6,57.5,49.6,0.0,14586.5,13318.4,0.0,,False
2024-03-29,Search Network,6216.0,439.0,1208.1,33.0,6762.0,Google Ads,0.0,0.0,0.0,0.0,0.07062419562419563,2.751936218678815,0.07517084282460136,5.597218773280358,4,0,3,1,104.0,14872.0,7212.0,0.0,2.0,572.0,0.7,63.8,1709.1,0.0,0.0,44.8,0.0,0.0,8403.0,,False
2024-03-29,YouTube,12978.0,1.0,57.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,7.705347511172754e-05,57.5,0.0,0.0,4,0,3,1,6216.0,426606.0,13821.0,439.0,2437.0,3.0,1208.1,3832.7,61.8,33.0,67.6,0.0,6762.0,16790.1,0.0,,False
2024-03-30,Cross-network,304688.0,1872.0,2311.3,30.5,4442.5,Google Ads,0.0,0.0,0.0,0.0,0.006143989917555007,1.2346688034188036,0.016292735042735044,1.92207848397006,5,1,3,1,12978.0,14.0,323992.0,1.0,0.0,1967.0,57.5,0.1,2948.8,0.0,0.0,47.1,0.0,0.0,9845.6,,False
2024-03-30,Display Network,6.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,1,304688.0,8577.0,1.0,1872.0,554.0,0.0,2311.3,1503.4,0.0,30.5,46.6,0.0,4442.5,9480.2,0.0,,False
2024-03-30,Search Network,5177.0,326.0,682.4,12.3,2142.3,Google Ads,0.0,0.0,0.0,0.0,0.06297083252849141,2.093251533742331,0.037730061349693256,3.1393610785463073,5,1,3,1,6.0,14395.0,6881.0,0.0,2.0,462.0,0.1,60.4,1252.1,0.0,0.0,39.1,0.0,0.0,9628.0,,False
2024-03-30,YouTube,12450.0,1.0,61.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,8.032128514056225e-05,61.4,0.0,0.0,5,1,3,1,5177.0,341998.0,13506.0,326.0,1894.0,2.0,682.4,2896.2,62.2,12.3,57.5,0.0,2142.3,14586.5,0.0,,False
2024-03-31,Cross-network,283899.0,1710.0,1798.0,25.2,4482.0,Google Ads,0.0,0.0,0.0,0.0,0.006023268838565828,1.0514619883040937,0.014736842105263158,2.492769744160178,6,1,3,1,12450.0,104.0,304332.0,1.0,0.0,1867.0,61.4,0.7,2142.8,0.0,0.0,33.5,0.0,0.0,4019.0,,False
2024-03-31,Display Network,33.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,3,1,283899.0,6216.0,6126.0,1710.0,439.0,355.0,1798.0,1208.1,663.3,25.2,33.0,7.8,4482.0,6762.0,1424.2,,False
2024-03-31,Search Network,4987.0,283.0,523.0,9.8,994.1,Google Ads,0.0,0.0,0.0,0.0,0.056747543613394826,1.8480565371024735,0.034628975265017674,1.9007648183556405,6,1,3,1,33.0,12978.0,13576.0,0.0,1.0,4.0,0.3,57.5,67.7,0.0,0.0,0.0,0.0,0.0,0.0,,False
2024-03-31,YouTube,11972.0,4.0,52.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003341129301703976,13.2,0.0,0.0,6,1,3,1,4987.0,304688.0,278556.0,283.0,1872.0,1666.0,523.0,2311.3,1762.1,9.8,30.5,23.1,994.1,4442.5,2827.2,,False
2024-04-01,Cross-network,370452.0,2300.0,3849.8,75.7,13273.1,Google Ads,0.0,0.0,0.0,0.0,0.006208631617591483,1.6738260869565218,0.03291304347826087,3.4477375448075223,0,0,4,2,11972.0,6.0,4052.0,4.0,0.0,299.0,52.8,0.1,524.6,0.0,0.0,10.6,0.0,0.0,4553.6,5243.77001953125,False
2024-04-01,Display Network,164.0,0.0,1.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,370452.0,5177.0,12893.0,2300.0,326.0,4.0,3849.8,682.4,62.5,75.7,12.3,0.0,13273.1,2142.3,0.0,5243.77001953125,False
2024-04-01,Search Network,14012.0,529.0,1447.1,51.6,11365.2,Google Ads,0.0,0.0,0.0,0.0,0.03775335426777048,2.735538752362949,0.09754253308128545,7.853776518554351,0,0,4,2,164.0,12450.0,367339.0,0.0,1.0,2139.0,1.3,61.4,3161.7,0.0,0.0,73.5,0.0,0.0,13788.9,5243.77001953125,False
2024-04-01,YouTube,15473.0,3.0,56.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00019388612421637692,18.733333333333334,0.0,0.0,0,0,4,2,14012.0,283899.0,66.0,529.0,1710.0,1.0,1447.1,1798.0,0.6,51.6,25.2,0.0,11365.2,4482.0,0.0,5243.77001953125,False
2024-04-02,Cross-network,391407.0,2399.0,3514.9,51.0,7951.9,Google Ads,0.0,0.0,0.0,0.0,0.006129169892209388,1.4651521467278033,0.0212588578574406,2.2623403226265326,1,0,4,2,15473.0,33.0,5584.0,3.0,0.0,426.0,56.2,0.3,1144.7,0.0,0.0,36.0,0.0,0.0,8945.9,5205.81005859375,False
2024-04-02,Display Network,138.0,0.0,1.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,2,391407.0,4987.0,11779.0,2399.0,283.0,4.0,3514.9,523.0,51.0,51.0,9.8,0.0,7951.9,994.1,0.0,5205.81005859375,False
2024-04-02,Search Network,8096.0,528.0,1318.7,35.0,9877.5,Google Ads,0.0,0.0,0.0,0.0,0.06521739130434782,2.497537878787879,0.06628787878787878,7.490331386972017,1,0,4,2,138.0,11972.0,399645.0,0.0,4.0,2423.0,1.0,52.8,3583.8,0.0,0.0,50.4,0.0,0.0,14138.6,5205.81005859375,False
2024-04-02,YouTube,16696.0,5.0,59.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002994729276473407,11.959999999999999,0.0,0.0,1,0,4,2,8096.0,370452.0,80.0,528.0,2300.0,0.0,1318.7,3849.8,0.7,35.0,75.7,0.0,9877.5,13273.1,0.0,5205.81005859375,False
2024-04-03,Cross-network,393367.0,2379.0,3529.3,58.7,10727.3,Google Ads,0.0,0.0,0.0,0.0,0.006047787435143263,1.4835224884405214,0.024674232870954185,3.0394979174340517,2,0,4,2,16696.0,164.0,6384.0,5.0,0.0,482.0,59.8,1.3,1373.2,0.0,0.0,41.1,0.0,0.0,9170.9,5211.490234375,False
2024-04-03,Display Network,20.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4,2,393367.0,14012.0,13128.0,2379.0,529.0,2.0,3529.3,1447.1,52.6,58.7,51.6,0.0,10727.3,11365.2,0.0,5211.490234375,False
2024-04-03,Search Network,7905.0,543.0,1510.3,44.5,10779.8,Google Ads,0.0,0.0,0.0,0.0,0.06869070208728653,2.7813996316758747,0.08195211786372007,7.137522346553665,2,0,4,2,20.0,15473.0,337767.0,0.0,3.0,1992.0,0.2,56.2,3024.3,0.0,0.0,50.4,0.0,0.0,17387.5,5211.490234375,False
2024-04-03,YouTube,18488.0,1.0,70.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,5.4089138900908696e-05,70.0,0.0,0.0,2,0,4,2,7905.0,391407.0,114.0,543.0,2399.0,0.0,1510.3,3514.9,0.7,44.5,51.0,0.0,10779.8,7951.9,0.0,5211.490234375,False
2024-04-04,Cross-network,413548.0,2469.0,3684.5,56.2,16026.7,Google Ads,0.0,0.0,0.0,0.0,0.005970286399644056,1.4923045767517213,0.022762251923855812,4.349762518659248,3,0,4,2,18488.0,138.0,6995.0,1.0,0.0,516.0,70.0,1.0,1410.6,0.0,0.0,49.6,0.0,0.0,13318.4,5147.2099609375,False
2024-04-04,Display Network,16.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,2,413548.0,8096.0,14872.0,2469.0,528.0,2.0,3684.5,1318.7,63.8,56.2,35.0,0.0,16026.7,9877.5,0.0,5147.2099609375,False
2024-04-04,Search Network,9299.0,593.0,1451.2,38.7,8833.5,Google Ads,0.0,0.0,0.0,0.0,0.06377029788149263,2.4472175379426644,0.06526138279932547,6.087031422271224,3,0,4,2,16.0,16696.0,426606.0,0.0,5.0,2437.0,0.1,59.8,3832.7,0.0,0.0,67.6,0.0,0.0,16790.1,5147.2099609375,False
