Date,Campaign type,Impressions,Clicks,Spend,Conversions,Revenue,Source,Reach,Channel,Sessions,Website Conversions,CTR,CPC,CVR,ROAS
2024-04-02,Search Network,8096.0,528.0,1318.7,35.0,9877.5,Google Ads,0.0,0.0,0.0,0.0,0.06521739130434782,2.497537878787879,0.06628787878787878,7.490331386972017
2024-04-02,YouTube,16696.0,5.0,59.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002994729276473407,11.959999999999999,0.0,0.0
2024-04-03,Cross-network,393367.0,2379.0,3529.3,58.7,10727.3,Google Ads,0.0,0.0,0.0,0.0,0.006047787435143263,1.4835224884405214,0.024674232870954185,3.0394979174340517
2024-04-03,Display Network,20.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,Search Network,7905.0,543.0,1510.3,44.5,10779.8,Google Ads,0.0,0.0,0.0,0.0,0.06869070208728653,2.7813996316758747,0.08195211786372007,7.137522346553665
2024-04-03,YouTube,18488.0,1.0,70.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,5.4089138900908696e-05,70.0,0.0,0.0
2024-04-04,Cross-network,413548.0,2469.0,3684.5,56.2,16026.7,Google Ads,0.0,0.0,0.0,0.0,0.005970286399644056,1.4923045767517213,0.022762251923855812,4.349762518659248
2024-04-04,Display Network,16.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,Search Network,9299.0,593.0,1451.2,38.7,8833.5,Google Ads,0.0,0.0,0.0,0.0,0.06377029788149263,2.4472175379426644,0.06526138279932547,6.087031422271224
2024-04-04,YouTube,18492.0,0.0,67.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,Cross-network,360305.0,2176.0,3313.7,45.9,9916.8,Google Ads,0.0,0.0,0.0,0.0,0.006039327791732005,1.5228400735294116,0.021093749999999998,2.9926668074961524
2024-04-05,Display Network,36.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,Search Network,7622.0,479.0,1215.5,36.6,8384.0,Google Ads,0.0,0.0,0.0,0.0,0.0628443977958541,2.537578288100209,0.07640918580375783,6.897573015220074
2024-04-05,YouTube,18104.0,2.0,69.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0001104728236853734,34.8,0.0,0.0
2024-04-06,Cross-network,292244.0,1717.0,1946.7,34.8,3861.2,Google Ads,0.0,0.0,0.0,0.0,0.005875227549581856,1.1337798485730926,0.02026790914385556,1.9834591873426823
2024-04-06,Display Network,136.0,1.0,1.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.007352941176470588,1.2,0.0,0.0
2024-04-06,Search Network,5382.0,321.0,581.5,6.5,849.3,Google Ads,0.0,0.0,0.0,0.0,0.05964325529542921,1.8115264797507789,0.020249221183800622,1.4605331040412726
2024-04-06,YouTube,19542.0,6.0,94.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00030703101013202335,15.799999999999999,0.0,0.0
2024-04-07,Cross-network,278691.0,1748.0,1954.4,35.0,14537.0,Google Ads,0.0,0.0,0.0,0.0,0.006272179582404886,1.1180778032036613,0.02002288329519451,7.4380884158821114
2024-04-07,Display Network,4.0,0.0,0.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-07,Search Network,5060.0,270.0,479.2,6.7,1233.5,Google Ads,0.0,0.0,0.0,0.0,0.0533596837944664,1.7748148148148148,0.024814814814814814,2.5740818030050083
2024-04-07,YouTube,16463.0,3.0,68.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00018222681163821905,22.8,0.0,0.0
2024-04-08,Cross-network,328165.0,1889.0,3182.3,49.6,10352.1,Google Ads,0.0,0.0,0.0,0.0,0.005756250666585407,1.684647961884595,0.0262572789835892,3.253024541997926
2024-04-08,Display Network,116.0,0.0,0.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,Search Network,5548.0,394.0,1038.1,33.3,10665.9,Google Ads,0.0,0.0,0.0,0.0,0.07101658255227108,2.634771573604061,0.08451776649746193,10.274443695212408
2024-04-08,YouTube,14205.0,4.0,54.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00028159098908834917,13.55,0.0,0.0
2024-04-09,Cross-network,384192.0,2243.0,4074.5,71.5,16556.4,Google Ads,0.0,0.0,0.0,0.0,0.005838226719973347,1.816540347748551,0.0318769505127062,4.063418824395631
2024-04-09,Display Network,82.0,0.0,0.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,Search Network,6548.0,450.0,1440.3,45.3,12877.7,Google Ads,0.0,0.0,0.0,0.0,0.06872327428222358,3.2006666666666668,0.10066666666666665,8.94098451711449
2024-04-09,YouTube,15693.0,1.0,58.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.372267890142101e-05,58.4,0.0,0.0
2024-04-10,Cross-network,414864.0,2446.0,4291.6,72.7,16885.4,Google Ads,0.0,0.0,0.0,0.0,0.005895908056616144,1.7545380212591988,0.029721995094031072,3.9345232547301707
2024-04-10,Display Network,48.0,0.0,0.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,Search Network,7872.0,513.0,1552.9,43.3,8788.0,Google Ads,0.0,0.0,0.0,0.0,0.06516768292682927,3.027095516569201,0.08440545808966861,5.65908944555348
2024-04-10,YouTube,18135.0,1.0,71.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,5.5141990625861594e-05,71.3,0.0,0.0
2024-04-11,Cross-network,479903.0,2764.0,4310.4,59.2,12927.1,Google Ads,0.0,0.0,0.0,0.0,0.005759497231732246,1.559479015918958,0.02141823444283647,2.9990488121752046
2024-04-11,Display Network,41.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,Search Network,9757.0,567.0,1409.8,46.3,10945.0,Google Ads,0.0,0.0,0.0,0.0,0.058112124628471866,2.4864197530864196,0.08165784832451499,7.763512554972337
2024-04-11,YouTube,17756.0,2.0,68.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00011263798152737103,34.0,0.0,0.0
2024-04-12,Cross-network,433982.0,2536.0,3976.9,52.2,24422.7,Google Ads,0.0,0.0,0.0,0.0,0.005843560331995336,1.568178233438486,0.020583596214511043,6.141140083985014
2024-04-12,Display Network,38.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,Search Network,9858.0,502.0,1468.8,31.4,7777.1,Google Ads,0.0,0.0,0.0,0.0,0.05092310813552445,2.9258964143426294,0.06254980079681274,5.294866557734205
2024-04-12,YouTube,16840.0,2.0,66.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00011876484560570071,33.35,0.0,0.0
2024-04-13,Cross-network,360842.0,2088.0,2709.5,28.2,8799.8,Google Ads,0.0,0.0,0.0,0.0,0.0057864660987357345,1.2976532567049808,0.013505747126436781,3.2477578889093928
2024-04-13,Search Network,5418.0,300.0,714.7,8.1,1239.8,Google Ads,0.0,0.0,0.0,0.0,0.05537098560354374,2.3823333333333334,0.027,1.7347138659577443
2024-04-13,YouTube,15864.0,8.0,71.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0005042864346949068,8.9875,0.0,0.0
2024-04-14,Cross-network,341332.0,2035.0,2554.7,22.0,7185.8,Google Ads,0.0,0.0,0.0,0.0,0.005961937351317778,1.2553808353808353,0.010810810810810811,2.812776451246722
2024-04-14,Search Network,4901.0,266.0,448.5,8.6,1194.4,Google Ads,0.0,0.0,0.0,0.0,0.05427463782901449,1.6860902255639099,0.03233082706766917,2.663099219620959
2024-04-14,YouTube,15005.0,3.0,67.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0001999333555481506,22.53333333333333,0.0,0.0
2024-04-15,Cross-network,429097.0,2372.0,4167.7,58.0,9877.2,Google Ads,0.0,0.0,0.0,0.0,0.005527887633798419,1.7570404721753794,0.024451939291736932,2.3699402548168056
2024-04-15,Display Network,48.0,0.0,0.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,Search Network,6314.0,434.0,1250.3,52.0,10982.3,Google Ads,0.0,0.0,0.0,0.0,0.06873614190687362,2.8808755760368663,0.11981566820276497,8.783731904342957
2024-04-15,YouTube,13815.0,1.0,55.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,7.238508867173362e-05,55.6,0.0,0.0
2024-04-16,Cross-network,449371.0,2532.0,4440.3,59.7,11424.2,Google Ads,0.0,0.0,0.0,0.0,0.005634542504968055,1.7536729857819906,0.023578199052132702,2.5728441771952344
2024-04-16,Display Network,175.0,1.0,0.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.005714285714285714,0.9,0.0,0.0
2024-04-16,Search Network,7199.0,446.0,1254.6,32.3,10635.7,Google Ads,0.0,0.0,0.0,0.0,0.061953049034588134,2.8130044843049324,0.07242152466367713,8.477363303044797
2024-04-16,YouTube,15123.0,3.0,59.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00019837333862328903,19.900000000000002,0.0,0.0
2024-04-17,Cross-network,452924.0,2626.0,4476.1,52.1,9801.7,Google Ads,0.0,0.0,0.0,0.0,0.005797882205403114,1.7045316070068546,0.01984006092916984,2.189785750988584
2024-04-17,Display Network,56.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,Search Network,7918.0,533.0,1539.9,53.7,14305.0,Google Ads,0.0,0.0,0.0,0.0,0.0673149785299318,2.8891181988742964,0.10075046904315198,9.289564257419313
2024-04-17,YouTube,16267.0,1.0,66.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.14741501198746e-05,66.8,0.0,0.0
2024-04-18,Cross-network,415445.0,2393.0,3947.5,67.7,20230.6,Google Ads,0.0,0.0,0.0,0.0,0.005760088579715727,1.6496030087755955,0.02829084830756373,5.124914502849904
2024-04-18,Display Network,36.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,Search Network,8592.0,532.0,1697.2,30.5,7324.4,Google Ads,0.0,0.0,0.0,0.0,0.06191806331471136,3.1902255639097747,0.05733082706766917,4.315578600047136
2024-04-18,YouTube,16094.0,2.0,64.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00012426991425375916,32.25,0.0,0.0
2024-04-19,Cross-network,389964.0,2242.0,3230.2,45.9,12575.1,Google Ads,0.0,0.0,0.0,0.0,0.005749248648593204,1.4407671721677073,0.02047279214986619,3.8929787629248964
2024-04-19,Display Network,28.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,Search Network,8149.0,471.0,1536.8,33.1,6797.2,Google Ads,0.0,0.0,0.0,0.0,0.057798502883789425,3.262845010615711,0.070276008492569,4.4229567933368035
2024-04-19,YouTube,15923.0,5.0,64.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003140111787979652,12.8,0.0,0.0
2024-04-20,Cross-network,353129.0,2127.0,2469.5,29.6,5840.9,Google Ads,0.0,0.0,0.0,0.0,0.006023294603388563,1.1610249177244947,0.01391631405735778,2.3652156306944723
2024-04-20,Display Network,16.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-20,Search Network,5625.0,312.0,573.2,12.8,1906.9,Google Ads,0.0,0.0,0.0,0.0,0.055466666666666664,1.8371794871794873,0.041025641025641026,3.326762037683182
2024-04-20,YouTube,16710.0,5.0,71.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002992220227408737,14.219999999999999,0.0,0.0
2024-04-21,Cross-network,349459.0,2122.0,2546.2,24.2,3830.1,Google Ads,0.0,0.0,0.0,0.0,0.006072243095756584,1.1999057492931196,0.011404335532516494,1.5042416149556201
2024-04-21,Search Network,5365.0,294.0,596.4,7.5,1129.1,Google Ads,0.0,0.0,0.0,0.0,0.05479962721342032,2.0285714285714285,0.025510204081632654,1.8931924882629108
2024-04-21,YouTube,14292.0,9.0,66.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0006297229219143577,7.377777777777778,0.0,0.0
2024-04-22,Cross-network,486304.0,2658.0,4908.0,55.7,15505.7,Google Ads,0.0,0.0,0.0,0.0,0.005465716917812726,1.8465011286681716,0.020955605718585405,3.159270578647107
2024-04-22,Display Network,37.0,0.0,0.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,Search Network,12880.0,531.0,1430.6,43.0,10242.9,Google Ads,0.0,0.0,0.0,0.0,0.041226708074534164,2.694161958568738,0.08097928436911488,7.159862994547742
2024-04-22,YouTube,12672.0,4.0,53.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003156565656565657,13.325,0.0,0.0
2024-04-23,Cross-network,436130.0,2447.0,3601.6,58.7,13147.4,Google Ads,0.0,0.0,0.0,0.0,0.005610712402265379,1.4718430731507968,0.023988557417245607,3.6504331408262995
2024-04-23,Display Network,41.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,Search Network,10133.0,545.0,1761.4,44.0,15624.1,Google Ads,0.0,0.0,0.0,0.0,0.053784663969209515,3.2319266055045874,0.08073394495412844,8.870273645963438
2024-04-23,YouTube,12857.0,1.0,55.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,7.777864198491094e-05,55.5,0.0,0.0
2024-04-24,Cross-network,452516.0,2663.0,3925.1,36.9,10064.5,Google Ads,0.0,0.0,0.0,0.0,0.0058848747889577386,1.4739391663537365,0.013856552760045061,2.564138493286795
2024-04-24,Display Network,97.0,0.0,0.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,Search Network,9613.0,598.0,1959.9,40.4,8855.3,Google Ads,0.0,0.0,0.0,0.0,0.062207427442005615,3.2774247491638797,0.06755852842809364,4.518240726567681
2024-04-24,YouTube,14948.0,3.0,66.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002006957452502007,22.266666666666666,0.0,0.0
2024-04-25,Cross-network,376539.0,2272.0,3696.3,46.8,11472.4,Google Ads,0.0,0.0,0.0,0.0,0.006033903526593527,1.626892605633803,0.020598591549295775,3.103752401049698
2024-04-25,Display Network,49.0,0.0,0.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,Search Network,10074.0,530.0,1832.3,50.0,13571.4,Google Ads,0.0,0.0,0.0,0.0,0.05261068096088942,3.4571698113207545,0.09433962264150944,7.406756535501828
2024-04-25,YouTube,14527.0,1.0,62.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,6.883733737179046e-05,62.1,0.0,0.0
2024-04-26,Cross-network,343674.0,1994.0,2957.0,50.5,10558.6,Google Ads,0.0,0.0,0.0,0.0,0.005802010044402544,1.4829488465396188,0.025325977933801404,3.5707135610415963
2024-04-26,Display Network,32.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,Search Network,8644.0,524.0,1749.4,28.4,5610.3,Google Ads,0.0,0.0,0.0,0.0,0.06062008329477094,3.3385496183206107,0.05419847328244275,3.2069852520864295
2024-04-26,YouTube,13984.0,4.0,60.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002860411899313501,15.225,0.0,0.0
2024-04-27,Cross-network,301283.0,1796.0,1911.4,25.6,4109.7,Google Ads,0.0,0.0,0.0,0.0,0.005961172718009313,1.0642538975501115,0.014253897550111359,2.150099403578529
2024-04-27,Display Network,19.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,Search Network,6059.0,359.0,817.1,16.5,3813.8,Google Ads,0.0,0.0,0.0,0.0,0.05925070143588051,2.2760445682451254,0.04596100278551532,4.6674825602741405
2024-04-27,YouTube,14860.0,0.0,66.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Cross-network,332420.0,1960.0,2225.1,23.2,6278.4,Google Ads,0.0,0.0,0.0,0.0,0.005896155465976776,1.1352551020408164,0.01183673469387755,2.821625994337333
2024-04-28,Search Network,9314.0,314.0,658.3,8.5,1309.8,Google Ads,0.0,0.0,0.0,0.0,0.03371269057333047,2.096496815286624,0.027070063694267517,1.9896703630563572
2024-04-28,YouTube,13148.0,2.0,61.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.000152114390021296,30.9,0.0,0.0
2024-04-29,Cross-network,487971.0,2796.0,5100.1,58.9,18015.5,Google Ads,0.0,0.0,0.0,0.0,0.005729848700025206,1.8240701001430617,0.021065808297567955,3.5323817180055292
2024-04-29,Display Network,107.0,0.0,0.9,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,Search Network,9420.0,644.0,2418.1,51.3,11769.3,Google Ads,0.0,0.0,0.0,0.0,0.0683651804670913,3.754813664596273,0.0796583850931677,4.867168438029858
2024-04-29,YouTube,11632.0,7.0,48.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0006017881705639615,6.942857142857143,0.0,0.0
2024-04-30,Cross-network,475988.0,2672.0,4386.8,63.8,13297.7,Google Ads,0.0,0.0,0.0,0.0,0.005613586897148667,1.6417664670658683,0.023877245508982035,3.031298440776876
2024-04-30,Display Network,23.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,Search Network,10775.0,584.0,2180.0,57.3,11675.7,Google Ads,0.0,0.0,0.0,0.0,0.05419953596287703,3.732876712328767,0.09811643835616438,5.355825688073395
2024-04-30,YouTube,12924.0,0.0,56.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,Cross-network,410081.0,2267.0,4060.6,59.7,16304.6,Google Ads,0.0,0.0,0.0,0.0,0.005528176140811206,1.7911777679752978,0.026334362593736216,4.015317933310349
2024-05-01,Display Network,17.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,Search Network,9643.0,524.0,1759.0,53.1,11227.7,Google Ads,0.0,0.0,0.0,0.0,0.05433993570465623,3.3568702290076335,0.10133587786259542,6.383001705514498
2024-05-01,YouTube,14744.0,0.0,59.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Cross-network,422080.0,2436.0,4076.0,49.3,11163.2,Google Ads,0.0,0.0,0.0,0.0,0.005771417740712661,1.6732348111658457,0.020238095238095236,2.7387634936211973
2024-05-02,Display Network,33.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Search Network,9468.0,531.0,1939.8,38.0,7556.9,Google Ads,0.0,0.0,0.0,0.0,0.05608365019011407,3.6531073446327684,0.07156308851224105,3.8957108980307247
2024-05-02,YouTube,15819.0,6.0,60.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00037929072634174094,10.133333333333333,0.0,0.0
2024-05-03,Cross-network,363841.0,2064.0,2907.6,46.3,9243.0,Google Ads,0.0,0.0,0.0,0.0,0.00567280762750762,1.408720930232558,0.022432170542635656,3.178910441601321
2024-05-03,Display Network,61.0,0.0,0.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,Search Network,8127.0,486.0,1782.2,30.7,9607.0,Google Ads,0.0,0.0,0.0,0.0,0.059800664451827246,3.6670781893004114,0.06316872427983539,5.390528560206486
2024-05-03,YouTube,16262.0,2.0,65.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00012298610257040955,32.5,0.0,0.0
2024-05-04,Cross-network,333404.0,1965.0,2443.6,31.0,5278.9,Google Ads,0.0,0.0,0.0,0.0,0.005893750524888723,1.243562340966921,0.015776081424936386,2.1602962841708955
2024-05-04,Display Network,4.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,Search Network,6384.0,354.0,1055.7,14.7,1696.6,Google Ads,0.0,0.0,0.0,0.0,0.05545112781954887,2.9822033898305085,0.04152542372881356,1.6070853462157808
2024-05-04,YouTube,15512.0,5.0,68.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0003223310985043837,13.64,0.0,0.0
2024-05-05,Cross-network,381812.0,2180.0,2397.7,26.0,4083.9,Google Ads,0.0,0.0,0.0,0.0,0.005709616250929777,1.099862385321101,0.011926605504587157,1.7032572882345582
2024-05-05,Display Network,8.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,Search Network,6306.0,337.0,672.1,13.0,1192.6,Google Ads,0.0,0.0,0.0,0.0,0.05344116714240406,1.9943620178041543,0.03857566765578635,1.7744383276298168
2024-05-05,YouTube,16935.0,7.0,67.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00041334514319456744,9.62857142857143,0.0,0.0
2024-05-06,Cross-network,528157.0,2839.0,4570.9,50.4,8934.5,Google Ads,0.0,0.0,0.0,0.0,0.005375295603390658,1.6100387460373369,0.017752729834448748,1.9546478811612593
2024-05-06,Display Network,64.0,0.0,0.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,Search Network,10449.0,616.0,2457.3,46.4,9781.6,Google Ads,0.0,0.0,0.0,0.0,0.05895300985740262,3.989123376623377,0.07532467532467532,3.9806291458104424
2024-05-06,YouTube,14200.0,0.0,54.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,Cross-network,448991.0,2316.0,3857.1,55.7,12076.6,Google Ads,0.0,0.0,0.0,0.0,0.005158232570363326,1.6654145077720206,0.02405008635578584,3.1310051593165853
2024-05-07,Display Network,30.0,1.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.0,0.0
2024-05-07,Search Network,9554.0,544.0,1831.6,39.4,7748.4,Google Ads,0.0,0.0,0.0,0.0,0.05693950177935943,3.366911764705882,0.07242647058823529,4.230399650578729
2024-05-07,YouTube,14274.0,0.0,57.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Cross-network,342160.0,1998.0,3199.6,45.8,10469.0,Google Ads,0.0,0.0,0.0,0.0,0.005839373392564882,1.6014014014014013,0.02292292292292292,3.2719714964370548
2024-05-08,Display Network,70.0,0.0,0.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Search Network,9048.0,543.0,2026.7,53.0,15533.3,Google Ads,0.0,0.0,0.0,0.0,0.06001326259946949,3.732412523020258,0.09760589318600368,7.664331178763507
2024-05-08,YouTube,16504.0,6.0,66.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00036354823073194375,11.033333333333333,0.0,0.0
2024-05-09,Cross-network,333242.0,1840.0,2852.8,44.8,8207.1,Google Ads,0.0,0.0,0.0,0.0,0.005521512894533102,1.5504347826086957,0.02434782608695652,2.8768578238923164
2024-05-09,Display Network,4.0,0.0,0.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Search Network,7288.0,485.0,1927.6,35.1,8598.1,Google Ads,0.0,0.0,0.0,0.0,0.06654774972557628,3.9744329896907216,0.07237113402061857,4.46052085494916
2024-05-09,YouTube,16474.0,4.0,65.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0002428068471530897,16.375,0.0,0.0
2024-05-10,Cross-network,256834.0,1468.0,2240.6,35.5,9089.8,Google Ads,0.0,0.0,0.0,0.0,0.005715754144700468,1.5262942779291553,0.024182561307901907,4.056859769704543
2024-05-10,Display Network,51.0,0.0,0.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Search Network,4525.0,370.0,1537.1,30.5,5370.0,Google Ads,0.0,0.0,0.0,0.0,0.08176795580110498,4.154324324324324,0.08243243243243244,3.4935918287684604
2024-05-10,YouTube,16176.0,3.0,65.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.000185459940652819,21.666666666666668,0.0,0.0
2024-05-11,Cross-network,182779.0,1079.0,1270.0,17.6,1639.2,Google Ads,0.0,0.0,0.0,0.0,0.005903303990064504,1.1770157553290084,0.016311399443929567,1.2907086614173229
2024-05-11,Display Network,4.0,0.0,0.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Search Network,4693.0,291.0,584.0,16.6,1928.2,Google Ads,0.0,0.0,0.0,0.0,0.0620072448327296,2.006872852233677,0.057044673539518906,3.3017123287671235
2024-05-11,YouTube,16964.0,2.0,74.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0001178967224711153,37.15,0.0,0.0
2024-05-12,Cross-network,148468.0,866.0,904.2,19.2,2487.8,Google Ads,0.0,0.0,0.0,0.0,0.0058329067543174285,1.0441108545034643,0.022170900692840646,2.7513824375138243
2024-05-12,Display Network,4.0,0.0,0.0,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Search Network,4255.0,285.0,775.1,10.9,1626.9,Google Ads,0.0,0.0,0.0,0.0,0.06698002350176263,2.7196491228070174,0.03824561403508772,2.0989549735517996
2024-05-12,YouTube,15251.0,5.0,65.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00032784735427185104,13.16,0.0,0.0
2024-05-13,Cross-network,236280.0,1359.0,2145.0,39.8,10262.6,Google Ads,0.0,0.0,0.0,0.0,0.005751650584052819,1.5783664459161149,0.02928623988226637,4.784428904428904
2024-05-13,Display Network,96.0,0.0,0.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,Search Network,5901.0,439.0,1527.2,32.8,6475.2,Google Ads,0.0,0.0,0.0,0.0,0.07439417047957973,3.478815489749431,0.07471526195899772,4.23991618648507
2024-05-13,YouTube,13779.0,3.0,53.6,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.00021772262138036142,17.866666666666667,0.0,0.0
2024-05-14,Cross-network,260806.0,1416.0,2377.2,44.0,6806.3,Google Ads,0.0,0.0,0.0,0.0,0.005429322945024271,1.6788135593220337,0.031073446327683617,2.8631583375399634
2024-05-14,Display Network,117.0,0.0,0.8,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Search Network,6693.0,503.0,1784.0,30.7,7695.9,Google Ads,0.0,0.0,0.0,0.0,0.07515314507694607,3.5467196819085487,0.0610337972166998,4.31384529147982
2024-05-14,YouTube,16010.0,0.0,62.3,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
