Date,Impressions,Clicks,Spend,Revenue,Seasonality,CTR,CPC,ROAS,Channel
2024-07-18,59760,326,374.11267219536956,459.9311495064895,-0.2802306751992161,0.005455153949129853,1.147584884034876,1.2293920620424845,Google Ads
2024-07-19,32257,997,166.97333615055248,169.71409115727144,-0.2967128192734901,0.030908019964658834,0.16747576344087511,1.0164143274004405,Google Ads
2024-07-20,58143,340,701.7929852767661,859.082647682369,-0.3131070409358267,0.005847651479971794,2.0640970155199003,1.2241254411278741,Google Ads
2024-07-21,41315,519,551.100240173854,1094.606888540578,-0.3294084822245302,0.012562023478155633,1.0618501737453834,1.9862210333917938,Google Ads
2024-07-22,45156,255,281.00033827038743,402.920363245409,-0.3456123126707333,0.005647090087695987,1.1019621108642645,1.4338785701307815,Google Ads
2024-07-23,32380,75,965.5277456232305,1862.1024435447903,-0.3617137307297674,0.0023162445954292774,12.873703274976407,1.92858512040256,Google Ads
2024-07-24,10052,374,942.7725553012464,1707.068081353303,-0.37770796520396466,0.037206526064464784,2.5207822334257926,1.8106891972558952,Google Ads
2024-07-25,91088,129,549.0061611249422,820.1798471731503,-0.39359027665646645,0.0014162128930265238,4.255861714146839,1.4939355971753743,Google Ads
2024-07-26,95887,293,443.2631074054479,877.7314020086283,-0.4093559588156211,0.003055680123478678,1.512843369984464,1.980158933474644,Google Ads
2024-07-27,29891,642,896.3015655251094,1415.387647248873,-0.42500033996955394,0.021478036867284465,1.3961083575157467,1.579142223655105,Google Ads
2024-07-28,97649,602,693.0501600143542,1126.7816209864748,-0.4405187843504952,0.006164937684973733,1.1512461129806548,1.625829825886105,Google Ads
2024-07-29,68648,382,788.5882721541564,579.024854400919,-0.455906693508459,0.005564619508215826,2.0643672045920325,0.7342549652928758,Google Ads
2024-07-30,46285,527,313.4909885261297,536.6249105892791,-0.47115950767386394,0.011385978178675597,0.5948595607706446,1.711771407249083,Google Ads
2024-07-31,77019,410,826.9441769013505,875.9200609425045,-0.4862727071086902,0.005323361767875459,2.016937016832562,1.059225139264747,Google Ads
2024-08-01,39996,172,901.7202738087836,1205.6611200481811,-0.5012418134457756,0.004300430043004301,5.242559731446416,1.3370677748605777,Google Ads
2024-08-02,91939,726,497.1641147527613,602.9554320577942,-0.5160623910158526,0.007896540097238386,0.6847990561332801,1.2127895279763758,Google Ads
2024-08-03,59909,50,373.2917647049028,360.8886437261857,-0.5307300481619331,0.000834599142032082,7.4658352940980555,0.9667736549491733,Google Ads
2024-08-04,84940,527,921.051855012497,2029.3460627914264,-0.5452404385406507,0.0062043795620437955,1.7477264800996146,2.2032918686905982,Google Ads
2024-08-05,46012,839,813.6640476185072,1448.6481043264116,-0.5595892624101763,0.018234373641658697,0.9698022021674698,1.7804007791255165,Google Ads
2024-08-06,74279,177,343.22092818381606,375.96551007102886,-0.5737722679043243,0.0023829076858869935,1.939101289174102,1.0954038032018725,Google Ads
2024-08-07,40542,665,419.3240587745058,545.8763839205851,-0.5877852522924734,0.016402742834591286,0.630562494397753,1.3018007731679753,Google Ads
2024-08-08,86601,179,573.9794005453182,803.9268503342472,-0.6016240632249227,0.002066950728051639,3.206588829862113,1.400619690480989,Google Ads
2024-08-09,28460,35,372.6323565661818,696.0316978110343,-0.6152845999633277,0.001229796205200281,10.646638759033765,1.867877776972958,Google Ads
2024-08-10,88446,495,364.9750883904023,674.2567853284552,-0.6287628145958345,0.00559663523505868,0.7373234108897015,1.8474049511215518,Google Ads
2024-08-11,39626,725,964.9258108391203,659.284219655371,-0.6420547132365636,0.01829606823802554,1.3309321528815452,0.6832486106699158,Google Ads
2024-08-12,83697,697,470.2462323239224,389.4553484000608,-0.655156357209085,0.008327658100051375,0.6746717823872631,0.8281945109382398,Google Ads
2024-08-13,89330,984,122.07033944294456,67.78342362293643,-0.6680638642135333,0.011015336393148998,0.12405522301112251,0.5552816837592089,Google Ads
2024-08-14,96533,57,527.4391707781388,232.1948154937479,-0.680773409477016,0.0005904716521811194,9.253318785581381,0.4402305106600018,Google Ads
2024-08-15,38914,647,270.7603965563732,407.5708923211125,-0.6932812268869771,0.01662640694865601,0.4184859297625552,1.50528252102133,Google Ads
2024-08-16,33046,897,862.0753799763772,416.9178450475946,-0.7055836101071774,0.02714398111723053,0.9610650835857049,0.48362110174056827,Google Ads
2024-08-17,56446,830,237.5084573245279,195.89108056170863,-0.7176769136759615,0.014704319172306276,0.286154767860877,0.8247751796646385,Google Ads
2024-08-18,95919,26,551.542513668013,656.2328194770137,-0.7295575540864876,0.0002710620419312128,21.213173602615885,1.189813664793964,Google Ads
2024-08-19,62634,845,439.9847573795008,334.35620889512415,-0.7412220108485957,0.013491075134910751,0.5206920205674566,0.7599268003885219,Google Ads
2024-08-20,17422,981,301.8473658252416,291.39700077064856,-0.7526668275320083,0.05630811617495121,0.30769354314499653,0.9653786441832214,Google Ads
2024-08-21,97618,596,583.3560273881742,717.4627027675941,-0.7638886127905429,0.006105431375361101,0.9787852808526413,1.2298882142005936,Google Ads
2024-08-22,97180,774,939.7837729807295,485.3515529835704,-0.7748840413670406,0.007964601769911504,1.2141909211637332,0.5164502377437014,Google Ads
2024-08-23,32344,97,215.47556989283592,141.5545931648012,-0.7856498550787144,0.0029990106356665843,2.221397627761195,0.6569403354412827,Google Ads
2024-08-24,46357,768,686.8287464842484,898.2200926640968,-0.7961828637826154,0.016567077248312013,0.8943082636513652,1.3077788273451312,Google Ads
2024-08-25,8156,612,297.3570576487342,205.2572788723977,-0.8064799463209447,0.07503678273663561,0.4858775451776703,0.6902720940791212,Google Ads
2024-08-26,22722,790,437.15636653118,473.05609533414696,-0.8165380514459157,0.034768066191356396,0.5533624892799747,1.0821210247670188,Google Ads
2024-08-27,75219,103,179.37455096335316,327.2153739556622,-0.8263541987239094,0.0013693348754968825,1.7415004947898365,1.824201773319078,Google Ads
2024-08-28,31244,155,301.780955880165,341.42894824007743,-0.8359254794186365,0.004960952502880553,1.9469739089042901,1.1313800343838012,Google Ads
2024-08-29,14972,687,625.5312733697189,857.6081359342088,-0.8452490573530633,0.04588565321934277,0.9105258709894015,1.3710076097623363,Google Ads
2024-08-30,58863,474,927.171633173712,1590.1343190736309,-0.8543221697498269,0.008052596707609194,1.9560582978348355,1.7150377148949165,Google Ads
2024-08-31,28962,517,253.68709173483137,294.6555349514092,-0.8631421280499115,0.01785097714246254,0.49069069968052487,1.1614920291624473,Google Ads
2024-09-01,30434,154,132.07260141879524,245.0081777305368,-0.8717063187093217,0.005060130117631597,0.8576142949272418,1.8551022323973827,Google Ads
2024-09-02,49698,266,965.446741262417,1320.500792530844,-0.8800122039735356,0.005352328061491408,3.6294990273023195,1.3677614062937937,Google Ads
2024-09-03,86695,115,986.9912114975846,1388.2106515386745,-0.888057322629493,0.001326489416921391,8.58253227389204,1.406507611584819,Google Ads
2024-09-04,45363,552,926.1680890402971,426.55933902051277,-0.8958392907349089,0.012168507373850937,1.677840741015031,0.46056363209675794,Google Ads
2024-09-05,95455,82,985.6456796897024,1358.0992631426652,-0.9033558023246842,0.0008590435283641507,12.020069264508566,1.3778777618852014,Google Ads
2024-09-06,86536,88,556.6108846839675,256.48183818655417,-0.9106046300942162,0.0010169178145511693,6.32512368959054,0.46079199175592733,Google Ads
2024-09-07,35571,938,182.43205862064428,174.72036367752023,-0.9175836260593934,0.02636979562002755,0.19449046761262717,0.9577284003621314,Google Ads
2024-09-08,37963,218,791.3963574845571,1186.6945550485657,-0.9242907221930934,0.005742433422016174,3.630258520571363,1.499494588047459,Google Ads
2024-09-09,16919,76,659.8011621600173,1304.0268313164072,-0.9307239310379793,0.004491991252438088,8.681594238947596,1.9763936563060343,Google Ads
2024-09-10,99361,84,521.829147261687,1026.406548966835,-0.9368813462954315,0.0008454021195438854,6.212251753115321,1.9669398582906532,Google Ads
2024-09-11,79830,352,921.943875669436,976.7404530547801,-0.9427611433904206,0.004409369911061004,2.6191587376972616,1.059435914518718,Google Ads
2024-09-12,85235,429,329.2952463824024,526.45186480089,-0.9483615800121716,0.0050331436616413445,0.7675879869053669,1.5987229411430206,Google Ads
2024-09-13,91910,691,484.12661600707753,731.501860431989,-0.9536809966304455,0.007518224349907518,0.7006173893011253,1.5109722048855398,Google Ads
2024-09-14,66718,561,708.1706940622933,986.0573877909619,-0.9587178169872964,0.00840852543541473,1.262336353052216,1.3924007249362746,Google Ads
2024-09-15,79057,831,714.0201708833055,1250.9637694683697,-0.9634705485641486,0.01051140316480514,0.8592300491977202,1.7520006023370713,Google Ads
2024-09-16,97525,979,183.15928007455918,254.36174214011476,-0.9679377830240641,0.010038451679056652,0.18708813082181733,1.388746134165689,Google Ads
2024-09-17,90246,101,962.2268680217541,708.7787958072676,-0.9721181966290612,0.0011191631762072557,9.526998693284694,0.7366025823665147,Google Ads
2024-09-18,72628,231,680.203656769348,984.2465131974534,-0.9760105506323682,0.0031805915074076116,2.944604574759082,1.4469879769129264,Google Ads
2024-09-19,52183,447,225.5346535902269,326.2979904052281,-0.9796136916454901,0.008566008086924861,0.5045517977409998,1.446775407729926,Google Ads
2024-09-20,37441,908,465.9781421725538,556.4341424794841,-0.9829265519799822,0.02425148900937475,0.5131917865336496,1.1941206939132223,Google Ads
2024-09-21,95614,156,265.8148317858902,434.16012720973293,-0.9859481499638303,0.0016315602317652227,1.703941229396732,1.6333179164338065,Google Ads
2024-09-22,33419,638,743.3496556866402,1178.3065297395594,-0.9886775902323404,0.019090936293725127,1.1651248521734172,1.5851309282589832,Google Ads
2024-09-23,9123,314,572.6398227356998,1100.4801345673782,-0.9911140639934546,0.034418502685520116,1.8236937029799356,1.9217666862741076,Google Ads
2024-09-24,95388,69,541.1887071077983,541.4640080224162,-0.9932568492674143,0.0007233614291105799,7.843314595765193,1.000508696709673,Google Ads
2024-09-25,77541,426,888.9717676129271,1513.1066066630235,-0.9951053111006974,0.0054938677602816574,2.0867881868848053,1.7020862324188624,Google Ads
2024-09-26,65611,71,763.828572806342,1524.8630060545029,-0.99665890175417,0.0010821356175031627,10.75814891276538,1.9963419284671229,Google Ads
2024-09-27,35206,410,747.6280666237775,694.380575054001,-0.9979171608653922,0.011645742203033573,1.8234830893262866,0.9287780997706019,Google Ads
2024-09-28,51545,897,679.2360353072365,649.361535602258,-0.9988797155850335,0.017402269861286256,0.7572308085922369,0.9560174988485917,Google Ads
2024-09-29,93725,834,635.1443550010564,616.8457751801327,-0.9995462806873573,0.00889837289943985,0.7615639748214106,0.9711898882878471,Google Ads
2024-09-30,42350,658,321.2290924637802,402.89311195481883,-0.9999166586547379,0.015537190082644628,0.48819011012732555,1.2542236098999862,Google Ads
2024-10-01,71842,103,246.36611955707568,462.06945643568463,-0.9999907397361901,0.0014337017343615155,2.3919040733696666,1.8755397749755802,Google Ads
2024-10-02,61404,912,890.1503656376977,746.8180399515063,-0.9997685019798909,0.014852452608950557,0.9760420675851949,0.8389796474626968,Google Ads
2024-10-03,74130,965,508.18407602773544,915.6843576030019,-0.9992500112396835,0.013017671657898286,0.5266156228266688,1.8018753455647951,Google Ads
2024-10-04,10291,520,127.0427636254138,66.91343409651785,-0.9984354211555643,0.05052958896122826,0.2443130069719496,0.5267000826100763,Google Ads
2024-10-05,99146,530,148.14115887147122,126.79187381160352,-0.9973249731081555,0.005345651866943699,0.27951162051220985,0.8558855268683935,Google Ads
2024-10-06,22952,320,791.2011413285654,708.6263478802011,-0.9959189961471792,0.013942140118508192,2.472503566651767,0.8956336269817473,Google Ads
2024-10-07,63622,265,521.0162525143837,687.4465910573081,-0.994217906893952,0.004165225865266731,1.9660990660920141,1.3194340632173076,Google Ads
2024-10-08,37314,298,564.0212213242571,961.323656415803,-0.9922222094179324,0.007986278608565149,1.8926886621619365,1.7044104371795186,Google Ads
2024-10-09,51841,615,804.820166436142,1280.2529270206403,-0.989932495087353,0.011863197083389595,1.3086506771319382,1.5907316695228726,Google Ads
2024-10-10,72055,314,698.9676922180302,1045.0188637681595,-0.9873494423939864,0.00435778224967039,2.226011758656147,1.4950889367318354,Google Ads
2024-10-11,92828,210,653.5641646366084,974.9271013030722,-0.9844738167520923,0.002262248459516525,3.1122103077933736,1.4917083188689613,Google Ads
2024-10-12,87994,267,613.9471720959949,1078.3726454059208,-0.9813064702716093,0.003034297793031343,2.299427610846423,1.756458363875825,Google Ads
2024-10-13,29614,72,296.71561344022587,416.40940835988687,-0.9778483415056568,0.0024312825015195515,4.1210501866698035,1.4033956741672229,Google Ads
2024-10-14,82393,446,150.39919921002002,71.44950164718193,-0.9741004551724206,0.005413081208355079,0.3372179354484754,0.47506570528616066,Google Ads
2024-10-15,62798,777,358.16812106057955,616.8069841510487,-0.970063921851507,0.012373005509729609,0.46096283276779865,1.7221158106550853,Google Ads
2024-10-16,19899,368,308.0265832928603,216.8093400520164,-0.965739937654855,0.018493391627719985,0.83702875894799,0.703865678521266,Google Ads
2024-10-17,44816,949,408.4564447859857,406.9441754507582,-0.9611297838723007,0.02117547304534095,0.43040721263012194,0.9962975995249143,Google Ads
2024-10-18,39567,497,278.1653419204105,342.84369368601284,-0.9562348265919058,0.012560972527611394,0.5596888167412687,1.2325176505422026,Google Ads
2024-10-19,23626,745,781.9617985512776,672.2820770673237,-0.9510565162951536,0.031533056801828496,1.0496131524178223,0.8597377497377046,Google Ads
2024-10-20,12907,416,550.447825081408,454.3788869795072,-0.9455963874271428,0.032230572557526926,1.323191887214923,0.8254713094966034,Google Ads
2024-10-21,25722,306,409.4562378026701,301.87764781175764,-0.9398560579418953,0.011896431070678797,1.3380922804008828,0.7372647427030823,Google Ads
2024-10-22,56562,883,968.0914390791906,1022.2470873422986,-0.9338372288229252,0.015611187723206393,1.0963662956729225,1.0559406333709744,Google Ads
2024-10-23,14986,26,247.36140086003283,123.38106840044732,-0.9275416835791965,0.0017349526224476179,9.513900033078185,0.49878868720613917,Google Ads
2024-10-24,73772,275,371.15829083491786,549.5645817497351,-0.9209712877166346,0.003727701566990186,1.349666512126974,1.4806744058269414,Google Ads
2024-10-25,75268,846,265.8816183382433,410.5301405020266,-0.9141279881853337,0.011239836318222883,0.3142808727402403,1.5440335554892237,Google Ads
2024-10-26,65803,723,638.4600464028671,1302.7528782279867,-0.9070138128026362,0.010987341002689848,0.8830706036000928,2.040461083771485,Google Ads
2024-10-27,54268,798,837.6314962235048,461.850755092861,-0.8996308696522434,0.014704798407901527,1.0496635291021363,0.5513770162358193,Google Ads
2024-10-28,25562,183,150.15057212476137,262.6303341836089,-0.8919813464595487,0.0071590642359752755,0.8204949296435048,1.7491131100412136,Google Ads
2024-10-29,33270,190,311.4467250713452,485.8148697932297,-0.8840675099433637,0.005710850616170725,1.6391932898491854,1.5598650770270286,Google Ads
2024-10-30,79162,646,655.2174337111912,295.6773048779262,-0.8758917051442433,0.008160481038882292,1.014268473237138,0.45126593046096475,Google Ads
2024-10-31,7129,427,996.3500419489919,1959.9573395551909,-0.8674563547295971,0.059896198625333144,2.3333724635807775,1.967137308210733,Google Ads
2024-11-01,30531,464,508.6420624807577,1014.1729618307672,-0.8587639582758031,0.01519766794405686,1.0962113415533572,1.993883393922291,Google Ads
2024-11-02,20854,166,198.683395004395,122.17046388489813,-0.8498170915275277,0.007960103577251366,1.196887921713223,0.6149002229511713,Google Ads
2024-11-03,22739,265,192.69317043521008,230.4702950223086,-0.8406184056344783,0.01165398654294384,0.7271440393781512,1.196048072185311,Google Ads
2024-11-04,8295,771,944.291886351891,1792.862786562798,-0.8311706263658079,0.09294755877034358,1.2247624985108831,1.8986319934286573,Google Ads
2024-11-05,38108,546,399.41285446665603,235.88699812597847,-0.8214765533024145,0.014327700220426157,0.731525374481055,0.5905843927856631,Google Ads
2024-11-06,40273,603,382.9051671027549,181.22315031245458,-0.8115390590073611,0.014972810567874258,0.6350002771189965,0.473284682167327,Google Ads
2024-11-07,24142,308,337.04116789812036,460.3413113580535,-0.801361088174677,0.012757849391102643,1.0942895061627285,1.3658311067127678,Google Ads
2024-11-08,13181,643,446.1608068875569,431.9772678273703,-0.7909456567567774,0.04878233821409605,0.6938737276633855,0.9682098049823522,Google Ads
2024-11-09,1330,501,847.5975845707749,1165.8240573044768,-0.780295851070776,0.37669172932330824,1.691811546049451,1.375445233123042,Google Ads
2024-11-10,53980,769,477.8172133441166,799.346546093204,-0.7694148268839381,0.014246017043349388,0.6213487819819462,1.6729128289430772,Google Ads
2024-11-11,98878,612,928.5425605244553,1422.2234002131909,-0.7583058084785625,0.006189445579400878,1.5172264060857112,1.5316728178942027,Google Ads
2024-11-12,67767,15,322.3908525844469,262.5778872600091,-0.7469720876965551,0.0002213466731595024,21.492723505629794,0.8144706500046541,Google Ads
2024-11-13,7920,317,287.2986432483405,326.4927644460346,-0.7354170229639858,0.040025252525252526,0.906304868291295,1.1364229247814954,Google Ads
2024-11-14,78150,790,834.5085031586657,879.4729782565963,-0.7236440382959123,0.010108765195137556,1.0563398774160324,1.0538813863822085,Google Ads
2024-11-15,24940,662,109.29432440214418,182.1896124280104,-0.7116566222817751,0.026543704891740176,0.16509716677061054,1.6669631604807846,Google Ads
2024-11-16,39523,674,531.317259460742,686.5728404720926,-0.6994583270516471,0.01705336133390684,0.7883045392592611,1.2922088041501354,Google Ads
2024-11-17,22239,995,330.3845996716,667.2852560382422,-0.6870527672236675,0.044741220378614145,0.3320448237905527,2.0197226405271893,Google Ads
2024-11-18,27817,188,499.4922964055915,522.9613518272652,-0.6744436188329457,0.00675845705863321,2.6568739170510187,1.04698582058334,Google Ads
2024-11-19,89001,981,252.3977104173605,496.37652979950724,-0.661634618242279,0.011022348063504904,0.25728614721443477,1.9666443446682125,Google Ads
2024-11-20,2256,612,764.4887591438326,1161.582734356245,-0.6486295610349818,0.2712765957446808,1.2491646391239095,1.5194242171161896,Google Ads
2024-11-21,11383,370,696.4997239412517,1135.6072353552702,-0.6354323008901775,0.03250461214091189,1.882431686327707,1.630448938198081,Google Ads
2024-11-22,3750,421,673.2357204435793,755.0331585736325,-0.622046748440868,0.11226666666666667,1.5991347278944879,1.121498957417409,Google Ads
2024-11-23,55662,309,983.7467530884088,930.9014491790188,-0.6084768701151264,0.005551363587366606,3.1836464501243005,0.9462815976332469,Google Ads
2024-11-24,78753,939,947.1242502883298,894.5882846458088,-0.594726686960764,0.011923355300750447,1.0086520237362404,0.9445310732709804,Google Ads
2024-11-25,94842,876,322.27903178577697,309.97031462114035,-0.5808002734538013,0.00923641424685266,0.36789843811161754,0.9618072665279124,Google Ads
2024-11-26,81993,388,499.4285468613985,239.55338900682133,-0.5667017562911184,0.004732111277792007,1.2871869764469033,0.4796549786996902,Google Ads
2024-11-27,65400,137,431.7982750767427,467.16773126807703,-0.5524353131676203,0.00209480122324159,3.151812226837538,1.08191199046603,Google Ads
2024-11-28,2677,76,180.65725512885746,363.84926651048147,-0.5380051715382992,0.028389988793425476,2.377069146432335,2.014030747068301,Google Ads
2024-11-29,37486,375,921.1753348708763,1105.3158854674348,-0.5234156073655503,0.01000373472763165,2.45646755965567,1.199897395887581,Google Ads
2024-11-30,96048,928,133.95337069884192,123.37693547923458,-0.5086709438521042,0.00966183574879227,0.14434630463237277,0.9210439038269099,Google Ads
2024-12-01,97764,933,553.2340777596517,1047.1846768188202,-0.49377555015997737,0.00954339020498343,0.592962569946036,1.8928419613257477,Google Ads
2024-12-02,18994,677,921.2919960481906,494.930404835246,-0.4787338401157883,0.035642834579340844,1.3608448981509462,0.5372133991809448,Google Ads
2024-12-03,87957,279,227.92016333149073,149.36022882643405,-0.4635502709028512,0.0031720045021999387,0.8169181481415438,0.6553181896820693,Google Ads
2024-12-04,11113,964,854.8614725718908,1084.7107653356625,-0.4482293417404106,0.08674525330693782,0.8867857599293473,1.2688731451100017,Google Ads
2024-12-05,27456,328,903.5557981999181,1048.4004788385043,-0.4327755925504317,0.011946386946386946,2.7547432871948723,1.1603051863837837,Google Ads
2024-12-06,72607,164,892.6853258542073,1924.0767033407978,-0.41719360261231697,0.0022587353836406956,5.443203206428094,2.1553806785158653,Google Ads
2024-12-07,73522,865,513.6834088996602,1143.2618137367822,-0.4014879892059737,0.01176518593074182,0.5938536519071216,2.2256156105678313,Google Ads
2024-12-08,11255,251,409.99068805494363,595.0487675830899,-0.38566340624360745,0.0223011994669036,1.6334290360754726,1.4513714211561466,Google Ads
2024-12-09,51093,677,669.7729189716924,1421.5779323709255,-0.3697245428906732,0.013250347405711155,0.9893248433850701,2.1224774727432774,Google Ads
2024-12-10,32755,92,837.1972471983181,938.3199837390356,-0.35367612217637207,0.0028087314913753623,9.099970078242588,1.1207872301051214,Google Ads
2024-12-11,49577,192,396.97660560949356,633.4326124245406,-0.33752289959411347,0.003872763579885834,2.0675864875494456,1.5956421700266366,Google Ads
2024-12-12,55907,265,510.99379701389984,1046.5868422608412,-0.32126966169236515,0.004740014667215197,1.9282784792977352,2.04814001339506,Google Ads
2024-12-13,42748,659,954.7082246916598,923.4396193773489,-0.3049212246562894,0.015415925891269767,1.4487226474835504,0.9672479983877695,Google Ads
2024-12-14,37879,776,365.4951815818525,358.6958959211813,-0.2884824328806098,0.02048628527680245,0.47099894533743875,0.9813970580097826,Google Ads
2024-12-15,37239,322,374.348279466923,590.4289042451765,-0.27195815753410524,0.008646848733854292,1.1625722964811271,1.5772181592124725,Google Ads
2024-12-16,52392,896,967.725862285215,1351.519652918344,-0.2553532951161881,0.017101847610322185,1.0800511855861774,1.3965935039979478,Google Ads
2024-12-17,68962,631,809.106728797795,1395.8410054264316,-0.23867276600594997,0.009149966648299063,1.2822610599014184,1.725163017121896,Google Ads
2024-12-18,77329,115,345.7395369842267,519.4679768451826,-0.22192151300416674,0.0014871522973270053,3.00643075638458,1.5024835787550725,Google Ads
2024-12-19,44421,526,299.6062517693849,396.1964384862935,-0.20510449986861926,0.01184124625740078,0.5695936345425568,1.32239042458719,Google Ads
2024-12-20,63251,754,878.8144540183825,1632.3970233467194,-0.1882267098432439,0.011920760146084647,1.1655364111649635,1.8574990612439037,Google Ads
2024-12-21,25038,924,250.58195366230999,449.77764270229704,-0.1712931441814778,0.03690390606278457,0.27119259054362554,1.7949323011042837,Google Ads
2024-12-22,57862,355,703.36131447358,793.8150559851496,-0.154308820664281,0.006135287407970689,1.9812994773903663,1.128602099163313,Google Ads
2024-12-23,54079,647,533.957854474666,1153.5572767585193,-0.13727877211326517,0.011963978623865086,0.825282618971663,2.1603901264706478,Google Ads
2024-12-24,43921,833,440.6346276445702,338.165364024703,-0.12020804489935275,0.018965870540288244,0.5289731424304563,0.7674507240440438,Google Ads
2024-12-25,53761,527,845.9191216975267,790.972680725505,-0.10310169744743544,0.00980264504008482,1.605159623714472,0.9350452784874288,Google Ads
2024-12-26,11035,478,649.3696459762605,434.7878459916513,-0.0859647987374467,0.04331671952877209,1.358513903716026,0.6695536951653976,Google Ads
2024-12-27,21575,388,352.2810912291671,313.75530095517377,-0.06880242680232064,0.0179837775202781,0.9079409567762038,0.8906390628586665,Google Ads
2024-12-28,76621,328,872.2798450423861,1391.3775812469664,-0.05161966722325418,0.004280810743790867,2.6593897714706896,1.595104586165643,Google Ads
2024-12-29,12582,469,662.3981878603926,713.7182232087447,-0.034421611622745804,0.03727547289779049,1.412362873902756,1.0774761107274773,Google Ads
2024-12-30,78934,510,503.5596623147745,1194.692113277587,-0.01721335615583528,0.006461094078597309,0.9873718868917147,2.3724936739090636,Google Ads
2024-01-01,17532,125,500.158158946518,807.0568096176116,0.0,0.007129819758156514,4.0012652715721435,1.6136032076683775,Facebook Ads
2024-01-02,19280,895,285.04573136509566,638.0446021988625,0.017213356155834685,0.04642116182572614,0.31848685068725774,2.2383938154177607,Facebook Ads
2024-01-03,77582,822,905.8500361542984,1556.8992612693648,0.03442161162274574,0.01059524116418757,1.1020073432534043,1.718716342805521,Facebook Ads
2024-01-04,34450,568,607.591999107671,506.90668521744374,0.051619667223253764,0.01648766328011611,1.069704223781111,0.8342879530374052,Facebook Ads
2024-01-05,69430,441,658.0503401759132,819.714374309152,0.06880242680231986,0.006351721158000864,1.4921776421222521,1.2456712264445027,Facebook Ads
2024-01-06,6218,82,480.2928547166706,542.2955932919488,0.08596479873744647,0.013187520102926986,5.857229935569154,1.129093610213823,Facebook Ads
2024-01-07,16051,819,967.2709400017795,1898.6254022211285,0.10310169744743485,0.0510248582642826,1.1810389987811716,1.9628682344345376,Facebook Ads
2024-01-08,52300,958,448.91267033988424,1006.5451195812924,0.1202080448993527,0.018317399617590824,0.4685936016073948,2.242184696678775,Facebook Ads
2024-01-09,11461,266,503.8787401417108,1162.3914815768924,0.13727877211326478,0.02320914405374749,1.8942809779763565,2.3068873301738857,Facebook Ads
2024-01-10,11901,226,937.9614176413372,1344.855735983195,0.15430882066428117,0.018990000840265524,4.150271759474943,1.433807095568027,Facebook Ads
2024-01-11,32170,34,705.2010796284189,1333.8094746771765,0.1712931441814776,0.001056885296860429,20.741208224365263,1.8913888722064645,Facebook Ads
2024-01-12,92743,631,587.4703857150232,1407.879160432178,0.1882267098432442,0.006803747991762182,0.9310148743502745,2.3965108619366693,Facebook Ads
2024-01-13,89201,200,205.57507910582837,419.56996831013515,0.2051044998686192,0.002242127330411094,1.0278753955291418,2.0409573482111805,Facebook Ads
2024-01-14,17594,362,803.3174437613624,1110.512689049281,0.2219215130041655,0.020575196089575993,2.219108960666747,1.3824082841392595,Facebook Ads
2024-01-15,22205,160,523.7198440199332,1272.632305940275,0.2386727660059501,0.007205584327854087,3.2732490251245827,2.429986796322038,Facebook Ads
2024-01-16,72610,707,866.2387210007411,1813.1602626329368,0.255353295116187,0.009736950833218565,1.2252315714296196,2.0931415540259435,Facebook Ads
2024-01-17,53969,161,605.911338546342,1535.7805468205588,0.2719581575341055,0.002983194055846875,3.763424463020758,2.534662167744031,Facebook Ads
2024-01-18,6521,974,543.1732745373979,576.2291590950581,0.288482432880609,0.14936359454071463,0.5576727664655009,1.0608569789922244,Facebook Ads
2024-01-19,53316,878,321.7192577334297,414.7381953952,0.30492122465628907,0.01646785205191687,0.36642284479889486,1.2891307729512544,Facebook Ads
2024-01-20,51369,289,268.36798373097463,592.9860936975534,0.3212696616923644,0.005625961182814538,0.9286089402455869,2.2096007334913397,Facebook Ads
2024-01-21,13125,490,527.2025889534799,1302.339681636889,0.3375228995941133,0.037333333333333336,1.0759236509254693,2.4702831680362003,Facebook Ads
2024-01-22,23601,358,740.3105647493196,1165.6469180829563,0.3536761221763716,0.01516884877759417,2.067906605445027,1.5745377326577286,Facebook Ads
2024-01-23,86482,40,385.9666615242859,836.5092424392163,0.3697245428906731,0.0004625239934321593,9.649166538107147,2.1673095783340894,Facebook Ads
2024-01-24,86568,841,255.83364508488123,171.47122052088676,0.38566340624360707,0.009714906200905647,0.30420171829355674,0.6702449963686189,Facebook Ads
2024-01-25,46908,32,436.71196445089817,494.5283394597517,0.401487989205973,0.0006821864074358318,13.647248889090568,1.1323901786880266,Facebook Ads
2024-01-26,24828,351,777.1175409229788,1832.720996296599,0.4171936026123168,0.014137264378927018,2.2140100880996547,2.3583575196615496,Facebook Ads
2024-01-27,71517,912,289.9576301216544,497.29634105259055,0.4327755925504312,0.012752212760602375,0.31793599794041055,1.715065545417602,Facebook Ads
2024-01-28,35376,569,901.8403670079534,950.9922644492711,0.4482293417404106,0.016084350972410674,1.5849567082740834,1.0545017713105809,Facebook Ads
2024-01-29,61592,347,900.5793250835812,2045.586734328265,0.4635502709028509,0.005633848551759969,2.5953294670996576,2.2714120537226608,Facebook Ads
2024-01-30,65855,343,593.9124355546273,1518.6571763301095,0.47873384011578846,0.005208412421228457,1.7315231357277765,2.5570388586187893,Facebook Ads
2024-01-31,22874,410,754.9647903756354,860.7860443101608,0.4937755501599772,0.017924280842878376,1.8413775375015498,1.1401671379692737,Facebook Ads
